Country,ISO3,Year,Dependency_Ratio,Health_Expenditure,Education_perGDP,RD_Expenditure,Contribution_revenue,GDP_percapita,income_level
India,IND,2012,55.060078071414,3.32935286,3.8675,0.743990004062653,0.240480323613257,1429.32199520032,Lower middle income
India,IND,2013,54.1378376565175,3.74944186,3.84467,0.706420004367828,0.190141689411732,1432.84397512195,Lower middle income
India,IND,2014,53.2421090234343,3.61956549,,0.701590001583099,0.0935080149865854,1553.88396075118,Lower middle income
India,IND,2015,52.3977058192572,3.59565973,,0.693099975585938,0.0957534317001697,1583.99815907985,Lower middle income
India,IND,2016,51.5768937298059,3.50430417,,0.669839978218079,0.0860916947281468,1707.50892912243,Lower middle income
India,IND,2017,50.7672033452389,2.93597651,,0.666029989719391,0.129802771390147,1950.10468280866,Lower middle income
India,IND,2018,50.0307900245271,2.8584938,,0.660009980201721,0.113214836473692,1966.25455171679,Lower middle income
India,IND,2019,49.3781313856783,2.95299792,,0.659420013427734,,2041.42863698585,Lower middle income
India,IND,2020,48.725925362152,3.34146094,,0.645579993724823,,1907.04251637669,Lower middle income
India,IND,2021,,3.34680939,,,,2239.61384367482,Lower middle income
India,IND,2022,,3.3058846,,,,2352.61392452078,Lower middle income
India,IND,2023,,,,,,2480.79208721621,Lower middle income
Ireland,IRL,2000,49.1855936825044,5.8990283,4.13664,1.08382999897003,13.3130002135498,26334.5672050501,High income
Ireland,IRL,2001,48.2896367937699,6.39249372,4.09187,1.05193996429443,14.4402059821849,28282.409882073,High income
Ireland,IRL,2002,47.5612657714796,6.67263031,4.10604,1.05575001239777,14.7608867038963,32705.4345565698,High income
Ireland,IRL,2003,47.1541931452612,7.00761414,4.20554,1.12434995174408,14.6084538188896,41203.5295847568,High income
Ireland,IRL,2004,46.8096917014581,7.21972942,4.4863,1.1777800321579,14.558431955687,47754.2023194244,High income
Ireland,IRL,2005,46.2404537484022,7.64242792,4.52216,1.19196999073029,15.2702745784892,50933.0216095589,High income
Ireland,IRL,2006,45.4699838177237,7.51646996,4.54551,1.19886994361877,14.6840595368491,54329.1618599624,High income
Ireland,IRL,2007,45.0913998816561,7.80773735,4.71224,1.23407995700836,15.6767205795493,61396.417461176,High income
Ireland,IRL,2008,45.5578463161533,9.12564754,5.44415,1.39126002788544,17.5881862986999,61353.1065629523,High income
Ireland,IRL,2009,46.6772507032488,10.52275753,6.13509,1.61371004581451,18.959347284689,52133.0909237885,High income
Ireland,IRL,2010,48.0748648862785,10.52404499,6.03804,1.5947699546814,17.7769648452238,48679.4026820361,High income
Ireland,IRL,2011,49.4173482756641,10.5987215,5.85826,1.55153000354767,19.4071189723896,52692.7813135606,High income
Ireland,IRL,2012,50.5369478087777,10.6218853,5.76573,1.5602799654007,18.3805250062596,49411.7387476787,High income
Ireland,IRL,2013,51.3979987426655,10.28716469,5.33461,1.56907999515533,18.1054139726462,52619.2123745817,High income
Ireland,IRL,2014,52.0464573784336,9.49471951,4.88139,1.51797997951508,17.88568194666,57278.2590911107,High income
Ireland,IRL,2015,52.5046737823192,7.32119417,3.75829,1.1797399520874,17.4078497983857,64311.8234684057,High income
Ireland,IRL,2016,52.7774618565246,7.4818964,3.71973,1.17716002464294,17.9289338551666,64292.659966313,High income
Ireland,IRL,2017,52.9415900509117,7.10795546,3.50686,1.24865996837616,18.1774320210316,72499.3268743015,High income
Ireland,IRL,2018,53.0287315034168,6.47943211,,1.10697996616364,18.0852321918804,81248.3135388,High income
Ireland,IRL,2019,53.037163393321,6.71554708,,1.16068005561829,18.4270410289575,82508.4659883582,High income
Ireland,IRL,2020,53.0535763132357,7.06342745,,1.14550995826721,18.6267582886248,87567.1148972037,High income
Ireland,IRL,2021,,6.59614468,,,,105561.137468992,High income
Ireland,IRL,2022,,6.11978531,,,,106194.755859223,High income
Ireland,IRL,2023,,,,,,103887.800388081,High income
"Iran, Islamic Rep.",IRN,2000,60.6492581468016,4.72250843,4.03064,,11.4839152496493,1650.01385832603,Upper middle income
"Iran, Islamic Rep.",IRN,2001,56.3422902016049,5.16087341,4.07168,0.502179980278015,16.623333379141,1881.02266634748,Upper middle income
"Iran, Islamic Rep.",IRN,2002,52.8371003545029,4.65182209,4.48488,0.495579987764359,12.0498979764719,1891.25756092031,Upper middle income
"Iran, Islamic Rep.",IRN,2003,49.8293700066519,4.95589161,4.36322,0.594839990139008,13.4312076587915,2208.99636553529,Upper middle income
"Iran, Islamic Rep.",IRN,2004,47.0765649654044,5.12801409,4.29663,0.504530012607574,12.9564680349856,2672.42266512669,Upper middle income
"Iran, Islamic Rep.",IRN,2005,44.7919748324646,5.29996157,4.05651,0.622839987277985,10.4412212033858,3132.05081925856,Upper middle income
"Iran, Islamic Rep.",IRN,2006,42.9687321027924,5.15990877,4.28999,0.559210002422333,12.4184467718275,3618.9160136791,Upper middle income
"Iran, Islamic Rep.",IRN,2007,41.6366525331215,4.91188192,4.59681,,12.5710429025935,4687.99166265915,Upper middle income
"Iran, Islamic Rep.",IRN,2008,40.7584832601421,5.03990459,3.91376,0.646470010280609,14.9114524732299,5377.41150725587,Upper middle income
"Iran, Islamic Rep.",IRN,2009,40.2589386476999,6.11493444,3.84245,0.272579997777939,18.6883106915343,5415.52280554144,Upper middle income
"Iran, Islamic Rep.",IRN,2010,40.0629628816199,6.29153061,3.70918,0.264420002698898,,6291.19443652344,Upper middle income
"Iran, Islamic Rep.",IRN,2011,40.0885727340065,6.09787989,3.48497,,,8025.68743364356,Upper middle income
"Iran, Islamic Rep.",IRN,2012,40.2675281790404,6.12235117,3.16859,0.294349998235703,,8114.08099831877,Upper middle income
"Iran, Islamic Rep.",IRN,2013,40.6107006323808,5.54722023,3.06795,0.236010000109673,,6222.74194840326,Upper middle income
"Iran, Islamic Rep.",IRN,2014,41.2091454936804,6.35239553,2.80135,,,5672.06372896319,Upper middle income
"Iran, Islamic Rep.",IRN,2015,42.0407182749515,7.53311825,2.79739,0.393830001354218,,4952.73355532178,Upper middle income
"Iran, Islamic Rep.",IRN,2016,42.8934477448489,7.99202633,3.36576,,,5477.03712389913,Upper middle income
"Iran, Islamic Rep.",IRN,2017,43.6705219756192,7.83454609,3.7904,0.759829998016357,,5753.11544659399,Upper middle income
"Iran, Islamic Rep.",IRN,2018,44.3383750252204,7.73915195,3.95536,,,4631.78709016514,Upper middle income
"Iran, Islamic Rep.",IRN,2019,44.7786947808427,6.27398872,,0.788290023803711,,3831.27894763337,Upper middle income
"Iran, Islamic Rep.",IRN,2020,44.9349216202493,5.40149546,,,,2988.78122414716,Upper middle income
"Iran, Islamic Rep.",IRN,2021,,5.77013779,,,,4334.79268631354,Upper middle income
"Iran, Islamic Rep.",IRN,2022,,5.34889174,,,,4405.09291519791,Upper middle income
"Iran, Islamic Rep.",IRN,2023,,,,,,4465.63766994952,Upper middle income
Iraq,IRQ,2000,87.8154980028886,,,,,1980.18916038782,Upper middle income
Iraq,IRQ,2001,87.1176985817565,,,,,1435.695683789,Upper middle income
Iraq,IRQ,2002,86.3837568242254,,,,,1266.15961275094,Upper middle income
Iraq,IRQ,2003,85.6149589152962,2.99693584,,,,817.887862499622,Upper middle income
Iraq,IRQ,2004,84.801227903648,3.90128636,,,,1328.37157628292,Upper middle income
Iraq,IRQ,2005,83.8874965724331,3.01704645,,,,1762.39360423421,Upper middle income
Iraq,IRQ,2006,82.9311075666823,2.49370432,,,,2276.55435744086,Upper middle income
Iraq,IRQ,2007,81.984975135042,3.2148056,,0.0455400012433529,,3128.99010329066,Upper middle income
Iraq,IRQ,2008,81.0306304495879,3.06604242,,0.0343500003218651,,4542.96609046032,Upper middle income
Iraq,IRQ,2009,80.1148477417428,3.77203989,,0.0456200018525124,,3714.71205987194,Upper middle income
Iraq,IRQ,2010,79.3452096647587,3.23955345,,0.0368399992585182,,4461.75196161555,Upper middle income
Iraq,IRQ,2011,78.8269184426333,2.80316377,,0.0347599983215332,,5775.54229080293,Upper middle income
Iraq,IRQ,2012,78.4084376059728,2.69365859,,,,6477.59618450955,Upper middle income
Iraq,IRQ,2013,77.9595494709507,2.80868459,,,,6650.35282247395,Upper middle income
Iraq,IRQ,2014,77.4322732901079,2.78786659,,0.0383500009775162,0.0552157490265622,6249.39226978969,Upper middle income
Iraq,IRQ,2015,76.7457689966644,3.15587044,,0.0401699990034103,0.0001511313502851,4440.14189252367,Upper middle income
Iraq,IRQ,2016,75.941151388931,4.58949184,,0.0373700000345707,0.0001632678528434,4334.42096404188,Upper middle income
Iraq,IRQ,2017,75.0599077602728,4.04064989,,0.0459600016474724,5.10218468301877e-05,4759.2846435467,Upper middle income
Iraq,IRQ,2018,74.1065293195781,4.12989378,,0.0427899993956089,0.001750789796189,5646.68932074742,Upper middle income
Iraq,IRQ,2019,73.0951419263335,4.28182745,,0.032660000026226,0.0004519446351242,5671.8568632942,Upper middle income
Iraq,IRQ,2020,71.9840510727635,5.76473284,,0.0405299998819828,,4295.18945121228,Upper middle income
Iraq,IRQ,2021,,5.25095701,,,,4868.49431080783,Upper middle income
Iraq,IRQ,2022,,4.29332495,,,,6504.12428393548,Upper middle income
Iraq,IRQ,2023,,,,,,5565.12644647176,Upper middle income
Jordan,JOR,2000,74.6577652007628,9.34367943,,,,1570.61002940477,Lower middle income
Jordan,JOR,2001,74.1750913098606,9.57236385,,,,1632.29454010563,Lower middle income
Jordan,JOR,2002,73.5852701497681,9.2786417,,0.336890012025833,0.926388166935148,1706.26744384401,Lower middle income
Jordan,JOR,2003,72.9213352868632,8.78901005,,,0.801972785374994,1775.67625581432,Lower middle income
Jordan,JOR,2004,72.0805558009737,8.74670506,,,0.665428720210467,1940.08641342805,Lower middle income
Jordan,JOR,2005,71.1118691378464,8.49441624,,,0.590731070496084,2087.87079273635,Lower middle income
Jordan,JOR,2006,69.9743056631736,7.67925692,,,0.492362330245979,2342.63459574933,Lower middle income
Jordan,JOR,2007,68.7451509325163,7.90982628,,,0.460783079441017,2506.20599484139,Lower middle income
Jordan,JOR,2008,67.5290383241406,8.48880577,,0.42153999209404,0.447408407901401,3241.6524135556,Lower middle income
Jordan,JOR,2009,66.3429597590715,9.22396946,,,0.453419446164735,3435.8337590698,Lower middle income
Jordan,JOR,2010,65.1507679340976,8.17025661,,,0.443948785038711,3718.46571622945,Lower middle income
Jordan,JOR,2011,64.0154314863275,8.14807701,,,0.382349138329116,3946.85503855525,Lower middle income
Jordan,JOR,2012,62.9972385245377,7.81799555,,,0.480778742852621,4169.50470054618,Lower middle income
Jordan,JOR,2013,62.3084954646161,7.16592407,,,0.383760505660902,4311.21916713038,Lower middle income
Jordan,JOR,2014,62.0603171156438,7.20892906,,,0.288953712367219,4191.18050084986,Lower middle income
Jordan,JOR,2015,61.6234808949505,7.4609561,,,0.27367832497094,4042.75678097555,Lower middle income
Jordan,JOR,2016,60.9582989168769,6.97644138,3.51412,0.695469975471497,0.215005092225868,3986.71677010853,Lower middle income
Jordan,JOR,2017,60.338812839042,7.10953665,3.28405,,0.156224748154932,4065.61628749384,Lower middle income
Jordan,JOR,2018,59.6400832936228,6.98295021,3.03435,,0.134385402539761,4145.43989673265,Lower middle income
Jordan,JOR,2019,58.8802726956431,7.07244635,3.07253,,0.116064635105683,4170.1144003465,Lower middle income
Jordan,JOR,2020,58.0792660970113,7.11578226,,,0.103856933517336,4022.0401356135,Lower middle income
Jordan,JOR,2021,,7.20182657,,,,4183.49998326866,Lower middle income
Jordan,JOR,2022,,6.82820034,,,,4332.25159897931,Lower middle income
Jordan,JOR,2023,,,,,,4455.50540514568,Lower middle income
Japan,JPN,2000,46.6755835541567,7.03456163,3.51617,2.8584098815918,,39169.3595701504,High income
Japan,JPN,2001,47.6058531225117,7.23947906,3.45707,2.92348003387451,,34406.1824638092,High income
Japan,JPN,2002,48.5344482614523,7.35235405,3.46537,2.96514010429382,,32820.7936433254,High income
Japan,JPN,2003,49.3482801823691,7.48654842,3.52369,2.99320006370544,,35387.0374203599,High income
Japan,JPN,2004,50.2932483497693,7.53518438,3.48307,2.98125004768372,,38298.9801712303,High income
Japan,JPN,2005,51.5938532384092,7.65818596,3.36862,3.13091993331909,,37812.8950199948,High income
Japan,JPN,2006,53.0146521815892,7.68688869,3.32909,3.2276599407196,,35991.546002862,High income
Japan,JPN,2007,54.3702199499157,7.77935696,3.33094,3.29257011413574,,35779.0245416427,High income
Japan,JPN,2008,55.7290109699313,8.08909321,3.31915,3.29223990440369,,39876.3039685725,High income
Japan,JPN,2009,56.7866882497385,8.9587822,,3.19589996337891,,41308.9968370512,High income
Japan,JPN,2010,57.4033595360909,9.0630064,3.6395,3.10494995117188,,44968.1562349739,High income
Japan,JPN,2011,58.5847537839962,10.48780155,3.64258,3.20536994934082,,48760.0789494211,High income
Japan,JPN,2012,60.5362463320268,10.67169094,3.69226,3.17371010780334,,49145.2804308193,High income
Japan,JPN,2013,62.6073022231989,10.67438698,3.66538,3.27895998954773,,40898.6478964744,High income
Japan,JPN,2014,64.4653380797358,10.7290144,3.59059,3.36788010597229,,38475.3952461838,High income
Japan,JPN,2015,66.0229941997136,10.74969959,,3.24071002006531,,34960.6393843385,High income
Japan,JPN,2016,67.3227876016443,10.65891552,3.18618,3.10665988922119,,39375.4731620781,High income
Japan,JPN,2017,68.3095186249903,10.65627098,3.18218,3.16635990142822,,38834.0529341227,High income
Japan,JPN,2018,69.0229537254226,10.73988247,,3.21919989585876,,39751.1330982711,High income
Japan,JPN,2019,69.4781102585107,10.96998405,,3.2182400226593,,40415.9567649547,High income
Japan,JPN,2020,69.8915691054857,11.20903683,,3.2645800113678,,40040.7655055923,High income
Japan,JPN,2021,,11.18996906,,,,40058.5373276179,High income
Japan,JPN,2022,,11.42183685,,,,34017.2718075024,High income
Japan,JPN,2023,,,,,,33766.5268253808,High income
Kazakhstan,KAZ,2000,52.2757413139262,4.16032362,3.25662,0.18104000389576,,1180.0444563226,Upper middle income
Kazakhstan,KAZ,2001,50.8892902127798,3.47098351,,0.220090001821518,,1422.27331810957,Upper middle income
Kazakhstan,KAZ,2002,49.7152750119888,3.61481094,3.0297,0.255089998245239,,1573.55219932325,Upper middle income
Kazakhstan,KAZ,2003,48.7928716446465,3.72334599,,0.25246000289917,,1958.02050246511,Upper middle income
Kazakhstan,KAZ,2004,48.1439017104514,3.98307943,2.25591,0.248370006680489,,2722.47407755402,Upper middle income
Kazakhstan,KAZ,2005,47.6883857087747,3.90173173,2.26353,0.283609986305237,,3577.35804001782,Upper middle income
Kazakhstan,KAZ,2006,47.3570026780758,3.39824891,2.62678,0.242809996008873,,5030.13494711519,Upper middle income
Kazakhstan,KAZ,2007,47.1117272482949,2.70314884,2.83139,0.208839997649193,,6449.43931096532,Upper middle income
Kazakhstan,KAZ,2008,46.935658443208,3.02569818,2.58946,0.216539993882179,,8123.54705891736,Upper middle income
Kazakhstan,KAZ,2009,46.7707877522094,3.47355556,3.06072,0.229240000247955,,6938.01175663001,Upper middle income
Kazakhstan,KAZ,2010,46.7914967905944,2.73641348,,0.153410002589226,2.66735229267712,8793.07589980782,Upper middle income
Kazakhstan,KAZ,2011,47.2918702077932,2.60236716,,0.153490006923676,2.27174130857528,11287.1464926039,Upper middle income
Kazakhstan,KAZ,2012,48.2666123385578,3.03725958,,0.16525000333786,2.58664752690271,12018.7966527993,Upper middle income
Kazakhstan,KAZ,2013,49.5309872731953,2.66286707,,0.171320006251335,2.69887752298367,13478.459627612,Upper middle income
Kazakhstan,KAZ,2014,50.9797084009508,2.97468472,,0.167219996452332,2.86924541809459,12427.7094576939,Upper middle income
Kazakhstan,KAZ,2015,52.5207605589946,3.04051137,2.78858,0.169510006904602,4.17876864617051,10196.1226255982,Upper middle income
Kazakhstan,KAZ,2016,54.0318746567256,3.42235589,2.9781,0.141790002584457,3.9592644066909,7475.56688689424,Upper middle income
Kazakhstan,KAZ,2017,55.4148033056512,3.05244446,2.75082,0.126670002937317,3.10454486816845,8943.08416791984,Upper middle income
Kazakhstan,KAZ,2018,56.5235626212407,2.8178606,2.61595,0.116829998791218,3.25949336445695,9472.48527327758,Upper middle income
Kazakhstan,KAZ,2019,57.4655912088719,2.78745699,,0.118409998714924,,9457.12614657136,Upper middle income
Kazakhstan,KAZ,2020,58.3765163228774,3.75300956,,0.12601999938488,,8781.50797787648,Upper middle income
Kazakhstan,KAZ,2021,,3.92458963,,,,9983.60103576902,Upper middle income
Kazakhstan,KAZ,2022,,3.74026752,,,,11255.3396437881,Upper middle income
Kazakhstan,KAZ,2023,,,,,,12918.8661346014,Upper middle income
Kenya,KEN,2000,93.443539036463,3.62446713,5.18673,,,414.626365130846,Lower middle income
Kenya,KEN,2001,91.9471681010166,3.73997474,5.20621,,,410.700452474814,Lower middle income
Kenya,KEN,2002,90.529323120014,3.82154393,6.172,,,402.936385605382,Lower middle income
Kenya,KEN,2003,89.2589452128438,4.03360462,6.49427,,,442.898457253405,Lower middle income
Kenya,KEN,2004,88.0596805503126,4.21154118,6.79693,,,463.662781300121,Lower middle income
Kenya,KEN,2005,87.0486694098986,4.2173605,7.33565,,,523.456312433863,Lower middle income
Kenya,KEN,2006,86.2372874684245,5.01337528,7.04984,,,699.80237063381,Lower middle income
Kenya,KEN,2007,85.6322010455064,5.12351847,,0.35521000623703,,840.201439476765,Lower middle income
Kenya,KEN,2008,85.1410633733896,5.19043827,,,,915.54435473604,Lower middle income
Kenya,KEN,2009,84.6712694841881,5.29172945,,,,1047.9678324485,Lower middle income
Kenya,KEN,2010,84.2201054386438,5.38849831,5.50822,0.692219972610474,,1091.51873101194,Lower middle income
Kenya,KEN,2011,83.6955084873518,5.20212841,5.33529,,,1096.14499807675,Lower middle income
Kenya,KEN,2012,83.0105706556118,5.0180583,5.50904,,,1285.00536171512,Lower middle income
Kenya,KEN,2013,82.1267476397034,4.93100405,5.41138,,,1370.87885214659,Lower middle income
Kenya,KEN,2014,81.121499936462,4.91267347,5.28021,,1.55156483214716,1482.81566253497,Lower middle income
Kenya,KEN,2015,79.9924124841202,4.76439571,5.27134,,1.63189136986999,1489.11959777284,Lower middle income
Kenya,KEN,2016,78.6364414112252,4.75429106,5.36267,,2.8123671327558,1554.12610314423,Lower middle income
Kenya,KEN,2017,77.1603826189851,3.98597503,5.36668,,2.24258608427213,1667.48447230835,Lower middle income
Kenya,KEN,2018,75.7364230190387,4.09903383,5.30625,,3.12335772055131,1836.45275528993,Lower middle income
Kenya,KEN,2019,74.2639405667526,4.36874676,,,0.795551101609443,1960.40808854893,Lower middle income
Kenya,KEN,2020,72.6322381007686,4.49248838,,,2.431769137717,1927.66459027849,Lower middle income
Kenya,KEN,2021,,4.56525421,,,,2061.35622089594,Lower middle income
Kenya,KEN,2022,,4.32603645,,,,2109.56288513137,Lower middle income
Kenya,KEN,2023,,,,,,1952.30457929636,Lower middle income
Kyrgyz Republic,KGZ,2000,68.2006776290059,4.41414976,3.50839,0.156369999051094,,279.621767006739,Lower middle income
Kyrgyz Republic,KGZ,2001,66.4224942005393,4.27703238,3.85418,0.171890005469322,,308.411326685178,Lower middle income
Kyrgyz Republic,KGZ,2002,64.629398596988,4.59219551,4.44546,0.198100000619888,,321.726775366804,Lower middle income
Kyrgyz Republic,KGZ,2003,62.9832482972312,5.82382107,4.47542,0.222719997167587,,380.505828812441,Lower middle income
Kyrgyz Republic,KGZ,2004,61.5008882259052,6.20281315,4.62244,0.199259996414185,,433.233915720699,Lower middle income
Kyrgyz Republic,KGZ,2005,60.1019662934415,7.45010662,4.87384,0.198609992861748,,476.548239793618,Lower middle income
Kyrgyz Republic,KGZ,2006,58.648586037128,8.3118391,5.54986,0.230140000581741,,543.113512472219,Lower middle income
Kyrgyz Republic,KGZ,2007,57.0648841045437,6.93210649,6.467,0.234249994158745,,721.771646044636,Lower middle income
Kyrgyz Republic,KGZ,2008,55.3380271036174,6.52511883,5.91319,0.190170004963875,,966.388569370494,Lower middle income
Kyrgyz Republic,KGZ,2009,53.8306951096295,6.89873457,6.23268,0.159970000386238,,870.198894546917,Lower middle income
Kyrgyz Republic,KGZ,2010,53.1417387548341,6.95027161,5.81883,0.155469998717308,,876.954476440354,Lower middle income
Kyrgyz Republic,KGZ,2011,53.4057116432203,7.1072917,6.79062,0.15633000433445,,1117.40184423062,Lower middle income
Kyrgyz Republic,KGZ,2012,54.4404735783782,8.50966358,7.38423,0.16609999537468,,1168.62244675446,Lower middle income
Kyrgyz Republic,KGZ,2013,55.6741442388454,8.18745136,6.7802,0.149140000343323,,1269.66303464348,Lower middle income
Kyrgyz Republic,KGZ,2014,56.9069819836574,7.35766459,5.5316,0.125359997153282,17.3525084260351,1264.52679529608,Lower middle income
Kyrgyz Republic,KGZ,2015,58.150156918583,7.14930916,5.98551,0.119029998779297,17.4193427979539,1105.65202996955,Lower middle income
Kyrgyz Republic,KGZ,2016,59.0639463884673,6.41248226,6.58615,0.111210003495216,18.515483436445,1103.27498361324,Lower middle income
Kyrgyz Republic,KGZ,2017,59.488277666114,6.18586349,6.02619,0.107069998979568,17.9206059194295,1221.39056490366,Lower middle income
Kyrgyz Republic,KGZ,2018,59.9520397978831,5.01030922,,0.101070001721382,18.1485143239419,1283.52040333083,Lower middle income
Kyrgyz Republic,KGZ,2019,60.7277440086941,4.25461817,,0.0853499993681908,17.7777326771559,1421.99927504102,Lower middle income
Kyrgyz Republic,KGZ,2020,61.3520516472714,4.94803715,,0.0835599973797798,19.5902695023184,1229.51775742135,Lower middle income
Kyrgyz Republic,KGZ,2021,,5.35275412,,,,1349.99730650542,Lower middle income
Kyrgyz Republic,KGZ,2022,,4.92258883,,,,1739.72030814894,Lower middle income
Kyrgyz Republic,KGZ,2023,,,,,,1970.15780961839,Lower middle income
"Korea, Rep.",KOR,2000,39.0262683255652,3.85544205,,2.12519001960754,13.3102365359308,12257.0206622345,High income
"Korea, Rep.",KOR,2001,39.2824564341745,4.32142305,,2.2786500453949,14.8748050674982,11561.2071745115,High income
"Korea, Rep.",KOR,2002,39.4441496233333,4.05226278,,2.20774006843567,15.1171990050645,13165.08362497,High income
"Korea, Rep.",KOR,2003,39.5292757742813,4.63368225,,2.27722001075745,14.7246454661666,14672.8057539465,High income
"Korea, Rep.",KOR,2004,39.525917627204,4.60466433,,2.44214010238647,15.8178003434316,16496.1316167114,High income
"Korea, Rep.",KOR,2005,39.3635610064232,4.8394208,,2.52290010452271,16.1716971565198,19402.5026259549,High income
"Korea, Rep.",KOR,2006,39.1149684167156,5.16117191,,2.71934008598328,16.1677120322664,21743.4774514254,High income
"Korea, Rep.",KOR,2007,38.8293844819969,5.16154528,,2.87258005142212,14.0380403322037,24086.4104391677,High income
"Korea, Rep.",KOR,2008,38.4354178916179,5.39977121,,2.9888699054718,15.8280526426572,21350.427979823,High income
"Korea, Rep.",KOR,2009,38.033861912487,5.89820576,,3.14668989181519,16.3845125861116,19143.8516053025,High income
"Korea, Rep.",KOR,2010,37.7039074846602,6.02606916,,3.3157799243927,16.1087131395224,23079.2601257735,High income
"Korea, Rep.",KOR,2011,37.2547574179042,6.12371254,,3.59198999404907,16.0731519068186,25097.595426845,High income
"Korea, Rep.",KOR,2012,36.7828795943106,6.17752457,,3.8503999710083,23.4781931342842,25459.1689000965,High income
"Korea, Rep.",KOR,2013,36.5342930887925,6.31104422,,3.95124006271362,24.3929122982278,27179.5170146052,High income
"Korea, Rep.",KOR,2014,36.4720410483292,6.50225973,,4.07785987854004,25.7853475953387,29252.9312377352,High income
"Korea, Rep.",KOR,2015,36.4601267455493,6.72447348,,3.97819995880127,26.308947473203,28737.4391706499,High income
"Korea, Rep.",KOR,2016,36.4600654674078,6.89293242,4.3331,3.9870400428772,25.9681961931965,29280.4403170048,High income
"Korea, Rep.",KOR,2017,36.7793132181662,7.04771852,,4.29205989837646,25.7928170243109,31600.7358741365,High income
"Korea, Rep.",KOR,2018,37.299629534955,7.46262026,,4.51632976531982,25.5134811374785,33447.1562836166,High income
"Korea, Rep.",KOR,2019,37.8813882499402,8.1267519,,4.62702989578247,26.9756840009994,31902.4169048194,High income
"Korea, Rep.",KOR,2020,38.7671326866112,8.3554945,,4.79571008682251,28.7031530236454,31721.2989141857,High income
"Korea, Rep.",KOR,2021,,8.95732689,,,,35125.5224984723,High income
"Korea, Rep.",KOR,2022,,9.43414211,,,,32394.6833725203,High income
"Korea, Rep.",KOR,2023,,,,,,33121.3712885508,High income
Lebanon,LBN,2000,58.7751108294532,10.82951355,,,1.85060887908716,3986.83513941026,Lower middle income
Lebanon,LBN,2001,57.6232604989539,10.56254768,2.84148,,1.74421334334945,4009.55929751102,Lower middle income
Lebanon,LBN,2002,56.4676448617067,9.28233719,2.55271,,1.38522672410592,4290.85283803266,Lower middle income
Lebanon,LBN,2003,55.2520770567648,8.67109871,,,1.17624217321663,4437.71588507526,Lower middle income
Lebanon,LBN,2004,53.9483576152468,7.99923086,2.64095,,1.22280473693985,4600.68371412993,Lower middle income
Lebanon,LBN,2005,52.612987012987,7.54867649,2.64619,,1.2240992775774,4602.19804637945,Lower middle income
Lebanon,LBN,2006,51.3597781181586,8.66057873,2.77976,,1.09691935241497,4635.2514117486,Lower middle income
Lebanon,LBN,2007,50.2284073633696,8.55984211,2.58357,,0.919426569420604,5125.25809960149,Lower middle income
Lebanon,LBN,2008,49.2286418412491,7.81751728,2.01479,,0.861957013808061,5912.04532820842,Lower middle income
Lebanon,LBN,2009,48.410961681442,7.0073576,1.76571,,0.801746133184046,7090.85493856621,Lower middle income
Lebanon,LBN,2010,47.8285896594537,7.43864489,1.61331,,0.919374742904155,7625.81051551165,Lower middle income
Lebanon,LBN,2011,47.448365777061,8.17744446,1.65252,,1.56799483420063,7834.96257108993,Lower middle income
Lebanon,LBN,2012,47.2064672833187,7.00420094,2.14809,,1.17902880932053,8406.98405608118,Lower middle income
Lebanon,LBN,2013,47.0908167543263,7.06742191,2.43245,,0.98000137552633,8162.37929361396,Lower middle income
Lebanon,LBN,2014,47.0775839655263,7.52181005,,,0.941609080611077,7577.6413302369,Lower middle income
Lebanon,LBN,2015,48.3364582108649,7.41596651,,,1.03905918800118,7714.1099998804,Lower middle income
Lebanon,LBN,2016,50.8721295078079,7.92386055,,,1.0527438090634,8089.012088155,Lower middle income
Lebanon,LBN,2017,53.3592312481811,7.80396605,,,1.34499542850137,8608.21084982387,Lower middle income
Lebanon,LBN,2018,55.7444457284083,8.07092381,,,1.35898224003721,9174.53666204759,Lower middle income
Lebanon,LBN,2019,57.947939773335,8.6936779,,,1.38318035069285,8905.88005497437,Lower middle income
Lebanon,LBN,2020,58.9073887057113,7.57650805,,,1.88409648942488,5561.19166950397,Lower middle income
Lebanon,LBN,2021,,4.85634661,,,,4045.37391066234,Lower middle income
Lebanon,LBN,2022,,5.73500204,,,,3654.35845534878,Lower middle income
Lebanon,LBN,2023,,,,,,,Lower middle income
Libya,LBY,2000,55.375714857257,3.31908512,,,,7214.10040377084,Upper middle income
Libya,LBY,2001,54.8688055504286,3.92571616,,,,6312.80030498965,Upper middle income
Libya,LBY,2002,54.5038251442756,4.73818302,,,,3718.29434696755,Upper middle income
Libya,LBY,2003,54.2312178707777,3.97301245,,,,4674.09943200321,Upper middle income
Libya,LBY,2004,54.079056428129,3.38328195,,,,5773.76333234281,Upper middle income
Libya,LBY,2005,54.0214280925948,2.51707149,,,,8079.24957329001,Upper middle income
Libya,LBY,2006,53.5622357050929,2.29996443,,,,10048.8480434289,Upper middle income
Libya,LBY,2007,52.8164134237758,2.41929626,,,,11144.9448413435,Upper middle income
Libya,LBY,2008,52.1972496546203,2.24441886,,,,13906.1407818125,Upper middle income
Libya,LBY,2009,51.6918875504305,3.5828805,,,,9551.05403869755,Upper middle income
Libya,LBY,2010,51.3831706548825,3.28064442,,,,11600.9068649472,Upper middle income
Libya,LBY,2011,53.6124778839499,4.01902008,,,,7593.8391525702,Upper middle income
