Country,ISO3,Year,Population,Dependency_Ratio_Old,Dependency_Ratio_Young,Health_Expenditure,GDP_percapita,income_level
Kazakhstan,KAZ,2046,25642876.0,21.0212096187128,39.6382422594355,20.1965577773197,249106.76698553652,Upper middle income
Kazakhstan,KAZ,2047,25875753.0,21.3163753444477,39.805225057451,21.730256355531026,276563.89809217444,Upper middle income
Kazakhstan,KAZ,2048,26106840.0,21.6400113440425,39.9472398040714,23.431749111047132,307047.4184765019,Upper middle income
Kazakhstan,KAZ,2049,26328899.0,22.0041321487389,40.0619052880486,25.320901005653305,340890.903850591,Upper middle income
Kazakhstan,KAZ,2050,26544265.0,22.4092421367068,40.1399388487072,27.417696786996743,378464.6974225233,Upper middle income
Kenya,KEN,2000,30642890.0,4.30916710272581,89.1343719337372,3.62446713,414.626365130846,Lower middle income
Kenya,KEN,2001,31619170.0,4.27066935772077,87.6764987432959,3.73997474,410.700452474814,Lower middle income
Kenya,KEN,2002,32629808.0,4.2235338439993,86.3057892760147,3.82154393,402.936385605382,Lower middle income
Kenya,KEN,2003,33652223.0,4.16914706991101,85.0897981429328,4.03360462,442.898457253405,Lower middle income
Kenya,KEN,2004,34713455.0,4.11051802874562,83.949162521567,4.21154118,463.662781300121,Lower middle income
Kenya,KEN,2005,35796484.0,4.05421307374977,82.9944563361488,4.2173605,523.456312433863,Lower middle income
Kenya,KEN,2006,36904008.0,4.00117382353335,82.2361136448911,5.01337528,699.80237063381,Lower middle income
Kenya,KEN,2007,38036349.0,3.9493333558482,81.6828676896582,5.12351847,840.201439476765,Lower middle income
Kenya,KEN,2008,39206351.0,3.89848641003755,81.242576963352,5.19043827,915.54435473604,Lower middle income
Kenya,KEN,2009,40408891.0,3.8548730035955,80.8163964805926,5.29172945,1047.9678324485,Lower middle income
Kenya,KEN,2010,41598567.0,3.8525648108435,80.3675406278004,5.38849831,1091.51873101194,Lower middle income
Kenya,KEN,2011,42758461.0,3.91559617719144,79.7799123101603,5.20212841,1096.14499807675,Lower middle income
Kenya,KEN,2012,43888303.0,4.00332442444515,79.0072462311667,5.0180583,1285.00536171512,Lower middle income
Kenya,KEN,2013,44986791.0,4.10541919365818,78.0213284460452,4.93100405,1370.87885214659,Lower middle income
Kenya,KEN,2014,46051440.0,4.24736104787133,76.8741388885906,4.91267347,1482.81566253497,Lower middle income
Kenya,KEN,2015,47088526.0,4.39751397048972,75.5948985136305,4.76439571,1489.11959777284,Lower middle income
Kenya,KEN,2016,48139687.0,4.4601216405582,74.176319770667,4.75429106,1554.12610314423,Lower middle income
Kenya,KEN,2017,49197766.0,4.50052817437118,72.6598544446139,3.98597503,1667.48447230835,Lower middle income
Kenya,KEN,2018,50207107.0,4.64586230284123,71.0905607161975,4.09903383,1836.45275528993,Lower middle income
Kenya,KEN,2019,51202827.0,4.78684442513126,69.4770961416214,4.36874676,1960.40808854893,Lower middle income
Kenya,KEN,2020,52217334.0,4.81509836225402,67.8171397385146,4.49248838,1927.66459027849,Lower middle income
Kenya,KEN,2021,53219166.0,4.81862806148195,66.1392886812234,4.745466924072932,2531.3504811002717,Lower middle income
Kenya,KEN,2022,54252461.0,4.84877321977825,64.4567057313406,4.73845909010009,2766.9652890016114,Lower middle income
Kenya,KEN,2023,55339003.0,4.88485934966732,62.7890779945994,4.733768426574903,3024.5108165392294,Lower middle income
Kenya,KEN,2024,56432944.0,4.92737179677385,61.1917280006556,4.732382091839238,3306.0283465512853,Lower middle income
Kenya,KEN,2025,57532493.0,4.97511453736272,59.7118626621079,4.734921326022686,3613.7491618254426,Lower middle income
Kenya,KEN,2026,58636412.0,5.03961345870953,58.3876070884484,4.743843166174907,3950.112230046938,Lower middle income
Kenya,KEN,2027,59745753.0,5.12184630012101,57.2536965687378,4.75994582028551,4317.783534838518,Lower middle income
Kenya,KEN,2028,60860444.0,5.21891969361594,56.3080216146206,4.78291150061383,4719.6772061085485,Lower middle income
Kenya,KEN,2029,61979187.0,5.32756436502536,55.5086073392599,4.811801331591234,5158.978617183746,Lower middle income
Kenya,KEN,2030,63102245.0,5.44481633887518,54.7967207773698,4.845496471148544,5639.169631794303,Lower middle income
Kenya,KEN,2031,64230118.0,5.56914540699507,54.1539351176347,4.883700437777926,6164.056201014194,Lower middle income
Kenya,KEN,2032,65359035.0,5.69843364099433,53.5774872346482,4.92627263876647,6737.798528889418,Lower middle income
Kenya,KEN,2033,66484811.0,5.83113757475938,53.0463655983788,4.972917207433916,7364.944045843534,Lower middle income
Kenya,KEN,2034,67604630.0,5.96845298838767,52.5635018867528,5.024129517894162,8050.463451205088,Lower middle income
Kenya,KEN,2035,68715909.0,6.11021982596307,52.1150068384906,5.079977629699744,8799.790110525431,Lower middle income
Kenya,KEN,2036,69818886.0,6.25534130597439,51.6545863569164,5.139943130534533,9618.863119949898,Lower middle income
Kenya,KEN,2037,70910401.0,6.40159092287272,51.1654753062291,5.203791916112886,10514.174378962296,Lower middle income
Kenya,KEN,2038,71990934.0,6.54655288600298,50.6479741165832,5.271540891313492,11492.82004460034,Lower middle income
Kenya,KEN,2039,73057766.0,6.69063374112555,50.0949068679145,5.3435682993077585,12562.55677496226,Lower middle income
Kenya,KEN,2040,74108863.0,6.83611580051769,49.5058991167775,5.420678494671863,13731.863207786157,Lower middle income
Kenya,KEN,2041,75144352.0,6.98591753575317,48.889686084218,5.503948431834539,15010.007161373582,Lower middle income
Kenya,KEN,2042,76161724.0,7.14001671473399,48.2469125656766,5.593932267630427,16407.11909049151,Lower middle income
Kenya,KEN,2043,77159124.0,7.29873292245827,47.5785497268099,5.691292479434661,17934.272379450133,Lower middle income
Kenya,KEN,2044,78134980.0,7.46377588597988,46.8866696256024,5.796977042733664,19603.5711087578,Lower middle income
Kenya,KEN,2045,79088836.0,7.63529776579027,46.1736016364776,5.911759129095852,21428.245990981555,Lower middle income
Kenya,KEN,2046,80022375.0,7.81602259609654,45.4456361292394,6.036931453067638,23422.759236193364,Lower middle income
Kenya,KEN,2047,80938647.0,8.00637384948054,44.7143938050259,6.173583102497664,25602.91917815226,Lower middle income
Kenya,KEN,2048,81837664.0,8.20404159169287,43.9941741978015,6.3225013201741,27986.00556974898,Lower middle income
Kenya,KEN,2049,82721771.0,8.41151346903181,43.2926552840116,6.485202105457754,30590.90654078083,Lower middle income
Kenya,KEN,2050,83593239.0,8.63024350055051,42.6129129620404,6.66307094003829,33438.26830358131,Lower middle income
"Korea, Rep.",KOR,2000,47008111.0,9.85842322024216,29.1678451053231,3.85544205,12257.0206622345,High income
"Korea, Rep.",KOR,2001,47370164.0,10.3694915258224,28.9129649083521,4.32142305,11561.2071745115,High income
"Korea, Rep.",KOR,2002,47644736.0,10.8990467346679,28.5451028886654,4.05226278,13165.08362497,High income
"Korea, Rep.",KOR,2003,47892330.0,11.4431076881698,28.0861680861116,4.63368225,14672.8057539465,High income
"Korea, Rep.",KOR,2004,48082519.0,12.0004342255512,27.5254834016529,4.60466433,16496.1316167114,High income
"Korea, Rep.",KOR,2005,48184561.0,12.5432686078152,26.820292398608,4.8394208,19402.5026259549,High income
"Korea, Rep.",KOR,2006,48438292.0,13.1054252643816,26.009543152334,5.16117191,21743.4774514254,High income
"Korea, Rep.",KOR,2007,48683638.0,13.6845570185099,25.144827463487,5.16154528,24086.4104391677,High income
"Korea, Rep.",KOR,2008,49054708.0,14.187066293195,24.2483515984229,5.39977121,21350.427979823,High income
"Korea, Rep.",KOR,2009,49307835.0,14.6497226464137,23.3841392660733,5.89820576,19143.8516053025,High income
"Korea, Rep.",KOR,2010,49554112.0,15.1359936224068,22.5679138622534,6.02606916,23079.2601257735,High income
"Korea, Rep.",KOR,2011,49936638.0,15.5789415587946,21.6758158591096,6.12371254,25097.595426845,High income
"Korea, Rep.",KOR,2012,50199853.0,16.0082431817077,20.7746364126029,6.17752457,25459.1689000965,High income
"Korea, Rep.",KOR,2013,50428893.0,16.516748195558,20.0175448932345,6.31104422,27179.5170146052,High income
"Korea, Rep.",KOR,2014,50746659.0,17.0936824049145,19.3783586434146,6.50225973,29252.9312377352,High income
"Korea, Rep.",KOR,2015,51014947.0,17.6779804083552,18.782146337194,6.72447348,28737.4391706499,High income
"Korea, Rep.",KOR,2016,51217803.0,18.2353000731619,18.2247653942458,6.89293242,29280.4403170048,High income
"Korea, Rep.",KOR,2017,51361911.0,18.9764143023336,17.8028989158326,7.04771852,31600.7358741365,High income
"Korea, Rep.",KOR,2018,51585058.0,19.8458040524492,17.4538254825058,7.46262026,33447.1562836166,High income
"Korea, Rep.",KOR,2019,51764822.0,20.7697470386564,17.1116412112838,8.1267519,31902.4169048194,High income
"Korea, Rep.",KOR,2020,51836239.0,21.955966668736,16.8111660178752,8.3554945,31721.2989141857,High income
"Korea, Rep.",KOR,2021,51769539.0,23.2870478873057,16.4941683956095,8.832705729591629,38881.16515895756,High income
"Korea, Rep.",KOR,2022,51672569.0,24.5912480325812,16.0535634389793,9.136330098740398,40903.972879413945,High income
"Korea, Rep.",KOR,2023,51712619.0,25.9356983752934,15.5187042021483,9.450472281165812,43032.01795727033,High income
"Korea, Rep.",KOR,2024,51635172.0,27.4714427796973,15.0632453302689,9.80117192832756,45270.7754069228,High income
"Korea, Rep.",KOR,2025,51541144.0,29.2670911250904,14.6900601997916,10.199332416736071,47626.005082520605,High income
"Korea, Rep.",KOR,2026,51438644.0,31.1758658970677,14.2801880380111,10.620987280579277,50103.76649685988,High income
"Korea, Rep.",KOR,2027,51324648.0,32.9530287407533,13.8295410405736,11.028789273182076,52710.43441124574,High income
"Korea, Rep.",KOR,2028,51204748.0,34.5895860247026,13.4151226322093,11.422834776958531,55452.71523641654,High income
"Korea, Rep.",KOR,2029,51072352.0,36.1301095428372,13.0471646917531,11.810507665423756,58337.66428673198,High income
"Korea, Rep.",KOR,2030,50928724.0,37.68249945859,12.683257506408,12.208186369899702,61372.70393202516,High income
"Korea, Rep.",KOR,2031,50773160.0,39.2946130819443,12.3628245728661,12.624223949662342,64565.64269379946,High income
"Korea, Rep.",KOR,2032,50601804.0,40.9598525177982,12.153462606795,13.059030424722728,67924.69533492625,High income
"Korea, Rep.",KOR,2033,50409732.0,42.8647346309304,12.0742459493737,13.542030370053428,71458.50399450245,High income
"Korea, Rep.",KOR,2034,50199236.0,44.9637013869789,12.0901758269943,14.066203018576935,75176.16042227134,High income
"Korea, Rep.",KOR,2035,49969260.0,47.1213023030168,12.197848684547,14.61118866930349,79087.22936978842,High income
"Korea, Rep.",KOR,2036,49718676.0,49.3757919742317,12.3779279154566,15.183133862698313,83201.77319852078,High income
"Korea, Rep.",KOR,2037,49444268.0,51.6115545272326,12.5730046033789,15.764001124096184,87530.37776820414,High income
"Korea, Rep.",KOR,2038,49146880.0,53.7816828715782,12.7958001505902,16.347364746794604,92084.17967203408,High income
"Korea, Rep.",KOR,2039,48829048.0,55.9388649990475,13.0333139142461,16.941772014422163,96874.8948887968,High income
"Korea, Rep.",KOR,2040,48494172.0,57.8859404329286,13.2338343393268,17.516823233502414,101914.84892562612,High income
"Korea, Rep.",KOR,2041,48136624.0,59.5809753227383,13.4046332704842,18.06687745806853,107217.00852894776,High income
"Korea, Rep.",KOR,2042,47768168.0,61.2137163777637,13.564808200014,18.622126786777557,112795.01504521316,High income
"Korea, Rep.",KOR,2043,47384460.0,62.8378427220235,13.7204392392269,19.191690139629085,118663.21951721534,High income
"Korea, Rep.",KOR,2044,46984284.0,64.6209540859301,13.8860835335244,19.802367100930436,124836.71960632812,High income
"Korea, Rep.",KOR,2045,46574792.0,66.7045270173232,14.0764814793251,20.47698550498088,131331.39843562306,High income
"Korea, Rep.",KOR,2046,46160380.0,68.86523219651,14.2766706234673,21.18189175295738,138163.96545381358,High income
"Korea, Rep.",KOR,2047,45730248.0,70.9894768365205,14.476561750021,21.9004239255911,145351.99942518072,High income
"Korea, Rep.",KOR,2048,45291212.0,72.9073583434161,14.6583728029431,22.60719941097966,152913.99365603752,High income
"Korea, Rep.",KOR,2049,44838152.0,74.4096100887263,14.8027516933074,23.270811967265015,160869.4035741477,High income
"Korea, Rep.",KOR,2050,44376000.0,75.6101352828822,14.9161945620052,23.909978100592472,169238.69678346204,High income
Kyrgyz Republic,KGZ,2000,4898361.5,9.01063898828829,59.1900386407176,4.41414976,279.621767006739,Lower middle income
Kyrgyz Republic,KGZ,2001,4945072.5,8.9197101565358,57.5027840440035,4.27703238,308.411326685178,Lower middle income
Kyrgyz Republic,KGZ,2002,4990704.0,8.85013844731844,55.7792601496696,4.59219551,321.726775366804,Lower middle income
Kyrgyz Republic,KGZ,2003,5043308.0,8.78779280577771,54.1954554914535,5.82382107,380.505828812441,Lower middle income
Kyrgyz Republic,KGZ,2004,5104712.5,8.71622487380548,52.7846633520997,6.20281315,433.233915720699,Lower middle income
Kyrgyz Republic,KGZ,2005,5162639.5,8.60616604565845,51.4958002477831,7.45010662,476.548239793618,Lower middle income
Kyrgyz Republic,KGZ,2006,5218373.0,8.40993096940168,50.2386550677264,8.3118391,543.113512472219,Lower middle income
Kyrgyz Republic,KGZ,2007,5268384.5,8.09576322499689,48.9691208795468,6.93210649,721.771646044636,Lower middle income
Kyrgyz Republic,KGZ,2008,5318729.0,7.66268172247954,47.6753453811379,6.52511883,966.388569370494,Lower middle income
Kyrgyz Republic,KGZ,2009,5389643.0,7.16707291315839,46.6636221964711,6.89873457,870.198894546917,Lower middle income
Kyrgyz Republic,KGZ,2010,5467059.0,6.81197467516206,46.3297640796721,6.95027161,876.954476440354,Lower middle income
Kyrgyz Republic,KGZ,2011,5546586.5,6.75065935913832,46.655052284082,7.1072917,1117.40184423062,Lower middle income
Kyrgyz Republic,KGZ,2012,5652076.0,6.93491917804439,47.5055544003338,8.50966358,1168.62244675446,Lower middle income
Kyrgyz Republic,KGZ,2013,5777150.0,7.20790029137283,48.4662439474726,8.18745136,1269.66303464348,Lower middle income
Kyrgyz Republic,KGZ,2014,5905847.5,7.52322846737281,49.3837535162846,7.35766459,1264.52679529608,Lower middle income
Kyrgyz Republic,KGZ,2015,6040035.5,7.85459593661254,50.2955609819705,7.14930916,1105.65202996955,Lower middle income
Kyrgyz Republic,KGZ,2016,6175337.5,8.07974862317405,50.9841977652932,6.41248226,1103.27498361324,Lower middle income
Kyrgyz Republic,KGZ,2017,6306695.5,8.16448897057708,51.3237886955369,6.18586349,1221.39056490366,Lower middle income
Kyrgyz Republic,KGZ,2018,6444078.5,8.23958853810245,51.7124512597806,5.01030922,1283.52040333083,Lower middle income
Kyrgyz Republic,KGZ,2019,6590211.0,8.31582010095524,52.4119239077389,4.25461817,1421.99927504102,Lower middle income
Kyrgyz Republic,KGZ,2020,6726595.5,8.30762307700796,53.0444285702635,4.94803715,1229.51775742135,Lower middle income
Kyrgyz Republic,KGZ,2021,6851224.0,8.25888366179875,53.3393322349761,5.055193814119043,1908.577360690957,Lower middle income
Kyrgyz Republic,KGZ,2022,6975219.5,8.402530580395,53.2043731424478,5.08417804083042,2072.1594146436696,Lower middle income
Kyrgyz Republic,KGZ,2023,7099750.0,8.76724210704515,52.7802737621441,5.143721778576848,2249.7619054550814,Lower middle income
Kyrgyz Republic,KGZ,2024,7211428.0,9.16789539512103,52.1835865744542,5.207113826232842,2442.586509256213,Lower middle income
Kyrgyz Republic,KGZ,2025,7319878.0,9.60235185306944,51.3603000112368,5.273312887176312,2651.9378965097353,Lower middle income
Kyrgyz Republic,KGZ,2026,7424886.0,10.0426040962102,50.4579578265058,5.340228047110653,2879.2325595404254,Lower middle income
Kyrgyz Republic,KGZ,2027,7528962.0,10.4473646680806,49.5716192179328,5.402971994370205,3126.0083966627976,Lower middle income
Kyrgyz Republic,KGZ,2028,7629816.0,10.813777421556,48.6461774144502,5.460396971753486,3393.935117754366,Lower middle income
Kyrgyz Republic,KGZ,2029,7729868.0,11.1632595322339,47.6557968609997,5.515519801449915,3684.8255416791826,Lower middle income
Kyrgyz Republic,KGZ,2030,7828721.0,11.4846359705752,46.5766667036815,5.566383424911715,4000.647862000165,Lower middle income
Kyrgyz Republic,KGZ,2031,7925994.0,11.7458561935415,45.5199547766203,5.609786830035226,4343.538963973013,Lower middle income
Kyrgyz Republic,KGZ,2032,8020849.0,11.9612289101665,44.5382865195011,5.648818751205459,4715.818882924327,Lower middle income
Kyrgyz Republic,KGZ,2033,8115169.0,12.1602857299051,43.5020519573438,5.686277451636991,5120.00650184209,Lower middle income
Kyrgyz Republic,KGZ,2034,8208685.0,12.3464274434194,42.4387760393342,5.723232915402211,5558.836594387913,Lower middle income
Kyrgyz Republic,KGZ,2035,8301833.0,12.5394982641644,41.5435527232806,5.765725683286265,6035.278328648176,Lower middle income
Kyrgyz Republic,KGZ,2036,8394811.0,12.7394554487252,40.9222509173691,5.815458512276166,6552.555356821403,Lower middle income
Kyrgyz Republic,KGZ,2037,8487233.0,12.9159659292948,40.5138011592515,5.867071170046392,7114.167626768916,Lower middle income
Kyrgyz Republic,KGZ,2038,8581320.0,13.0692827402262,40.1924120698059,5.91898449494429,7723.915063010874,Lower middle income
Kyrgyz Republic,KGZ,2039,8675708.0,13.209655832398,39.915654695392,5.972382737231164,8385.923277394519,Lower middle income
Kyrgyz Republic,KGZ,2040,8770296.0,13.3595296529692,39.6979302336255,6.031168325435574,9104.67148339332,Lower middle income
Kyrgyz Republic,KGZ,2041,8864032.0,13.5185974669023,39.5362992101919,6.095514653631276,9885.02280291174,Lower middle income
Kyrgyz Republic,KGZ,2042,8956220.0,13.6888643630625,39.4189464744352,6.16584447872658,10732.257170653,Lower middle income
Kyrgyz Republic,KGZ,2043,9047910.0,13.8646810193673,39.3273940901946,6.241331446542549,11652.107058681224,Lower middle income
Kyrgyz Republic,KGZ,2044,9137659.0,14.0345212397561,39.2376463105201,6.320192119097751,12650.796262898715,Lower middle income
Kyrgyz Republic,KGZ,2045,9226145.0,14.2354077332775,39.1471260511634,6.40844772682227,13735.082013869704,Lower middle income
Kyrgyz Republic,KGZ,2046,9311656.0,14.4516789674071,39.0429670661708,6.503900512729287,14912.300696912853,Lower middle income
Kyrgyz Republic,KGZ,2047,9396724.0,14.6608646253182,38.9113425811675,6.603325848301823,16190.417490815486,Lower middle income
Kyrgyz Republic,KGZ,2048,9481515.0,14.8892456368548,38.7526273342582,6.711238330689798,17578.080261027568,Lower middle income
Kyrgyz Republic,KGZ,2049,9564109.0,15.1564719313611,38.5663373707881,6.831160582421804,19084.67807197748,Lower middle income
Kyrgyz Republic,KGZ,2050,9645480.0,15.4799722996903,38.3562526495359,6.966379052601722,20720.40471441767,Lower middle income
Lebanon,LBN,2000,4329340.0,8.11875254885738,50.6563582805958,10.82951355,3986.83513941026,Lower middle income
Lebanon,LBN,2001,4401918.0,8.20307926105469,49.4201812378992,10.56254768,4009.55929751102,Lower middle income
Lebanon,LBN,2002,4463504.0,8.28606473446446,48.1815801272422,9.28233719,4290.85283803266,Lower middle income
Lebanon,LBN,2003,4525508.0,8.36239623292676,46.889680823838,8.67109871,4437.71588507526,Lower middle income
Lebanon,LBN,2004,4599279.0,8.42249792973899,45.5258596855078,7.99923086,4600.68371412993,Lower middle income
Lebanon,LBN,2005,4671102.0,8.47057093849547,44.1424160744915,7.54867649,4602.19804637945,Lower middle income
Lebanon,LBN,2006,4751136.0,8.51690746767727,42.8428706504813,8.66057873,4635.2514117486,Lower middle income
Lebanon,LBN,2007,4844118.0,8.56619099631509,41.6622163670545,8.55984211,5125.25809960149,Lower middle income
Lebanon,LBN,2008,4925354.0,8.62294738258141,40.6056944586677,7.81751728,5912.04532820842,Lower middle income
Lebanon,LBN,2009,4992287.0,8.693996451066,39.716965230376,7.0073576,7090.85493856621,Lower middle income
Lebanon,LBN,2010,5041288.0,8.78742347281383,39.0411661866398,7.43864489,7625.81051551165,Lower middle income
Lebanon,LBN,2011,5096020.0,8.90731215015141,38.5410536269096,8.17744446,7834.96257108993,Lower middle income
Lebanon,LBN,2012,5235742.0,9.05581048675849,38.1506567965602,7.00420094,8406.98405608118,Lower middle income
Lebanon,LBN,2013,5743436.0,9.24453099569825,37.846285758628,7.06742191,8162.37929361396,Lower middle income
Lebanon,LBN,2014,6346990.0,9.47028805195901,37.6072959135673,7.52181005,7577.6413302369,Lower middle income
Lebanon,LBN,2015,6472469.0,10.071433302371,38.2650249084939,7.41596651,7714.1099998804,Lower middle income
Lebanon,LBN,2016,6323060.0,11.0557226594283,39.8164068483796,7.92386055,8089.012088155,Lower middle income
Lebanon,LBN,2017,6160128.0,12.0343397986007,41.3248914495803,7.80396605,8608.21084982387,Lower middle income
Lebanon,LBN,2018,5984119.0,12.9736395274874,42.7708062009209,8.07092381,9174.53666204759,Lower middle income
Lebanon,LBN,2019,5794594.0,13.867380966529,44.0805588068059,8.6936779,8905.88005497437,Lower middle income
Lebanon,LBN,2020,5702398.0,14.4982421644228,44.4091465412885,7.57650805,5561.19166950397,Lower middle income
Lebanon,LBN,2021,5718122.0,14.7465520811131,43.7423310672882,6.338258000812331,9754.646252367842,Lower middle income
Lebanon,LBN,2022,5744489.0,15.0288972831934,42.946098371764,6.392075086494907,10160.159964436436,Lower middle income
Lebanon,LBN,2023,5773493.0,15.481363289485,42.0988721135507,6.472224320421432,10582.531424743283,Lower middle income
Lebanon,LBN,2024,5805962.0,15.9224170227039,41.125172270618,6.549735321340492,11022.461432465352,Lower middle income
Lebanon,LBN,2025,5849421.0,16.3250116587182,39.9999198254332,6.620125057883488,11480.679919940176,Lower middle income
Lebanon,LBN,2026,5897467.0,16.7125628143354,38.8305937627834,6.6885934684787784,11957.94716377022,Lower middle income
Lebanon,LBN,2027,5947063.0,17.0999130783284,37.6691459295154,6.758218916865411,12455.055046275287,Lower middle income
Lebanon,LBN,2028,5997849.0,17.5013074977934,36.5689151518701,6.832009773685237,12972.828369383522,Lower middle income
Lebanon,LBN,2029,6050381.0,17.927365519705,35.5754749915262,6.912306183360297,13512.126223144289,Lower middle income
Lebanon,LBN,2030,6103808.0,18.3903118072215,34.7326898989091,7.001672275621033,14073.84341113115,Lower middle income
Lebanon,LBN,2031,6158001.0,18.8963872087783,34.0899255142232,7.10183382879238,14658.911935100905,Lower middle income
Lebanon,LBN,2032,6210756.0,19.4455087475856,33.6848492379672,7.2133767152228145,15268.302541371884,Lower middle income
Lebanon,LBN,2033,6259747.0,20.0291781496039,33.5338237408184,7.335286112813279,15903.0263314873,Lower middle income
Lebanon,LBN,2034,6308829.0,20.6213122651037,33.6450042424998,7.463726489648097,16564.136439835987,Lower middle income
Lebanon,LBN,2035,6357724.0,21.1628639583948,33.7340573864651,7.58555540421142,17252.729781014106,Lower middle income
Lebanon,LBN,2036,6407673.0,21.6192346340525,33.6815985752697,7.693783698761838,17969.948869827007,Lower middle income
Lebanon,LBN,2037,6461871.0,22.0067663024169,33.6463962634787,7.793290461367045,18716.983716951017,Lower middle income
Lebanon,LBN,2038,6516248.0,22.3472796186523,33.6253520081669,7.887453169538878,19495.073803400417,Lower middle income
Lebanon,LBN,2039,6569275.0,22.6545988162888,33.6117178893774,7.978369584590933,20305.51013707568,Lower middle income
Lebanon,LBN,2040,6620329.0,22.9375062063487,33.5884753424722,8.067216182443161,21149.63739480512,Lower middle income
Lebanon,LBN,2041,6669098.0,23.2061793202522,33.5449485236844,8.15547896068065,22028.856153434153,Lower middle income
Lebanon,LBN,2042,6714440.0,23.475139755237,33.4770915950505,8.245411167835748,22944.625213663865,Lower middle income
Lebanon,LBN,2043,6754072.0,23.758289952014,33.3816489748437,8.339185584810334,23898.46402049471,Lower middle income
Lebanon,LBN,2044,6794018.0,24.0381412131467,33.2480153498288,8.43404489803377,24891.95518429126,Lower middle income
Lebanon,LBN,2045,6834988.0,24.3169538578302,33.0714487034949,8.530357129489172,25926.747106651008,Lower middle income
Lebanon,LBN,2046,6871779.0,24.6127230148073,32.8502587040508,8.630957765089923,27004.55671543407,Lower middle income
Lebanon,LBN,2047,6909024.0,24.9012719878668,32.5763236026847,8.732108227939683,28127.172313491705,Lower middle income
Lebanon,LBN,2048,6944194.0,25.1800047020341,32.2540948391662,8.833574661177952,29296.45654582031,Lower middle income
Lebanon,LBN,2049,6972886.0,25.4528805847525,31.8886690328085,8.936144779553679,30514.349490063993,Lower middle income
Lebanon,LBN,2050,6999260.0,25.6924303325624,31.4777580670514,9.035670861585048,31782.87187549346,Lower middle income
Libya,LBY,2000,5305021.0,5.73180354026778,49.6439113169892,3.31908512,7214.10040377084,Upper middle income
Libya,LBY,2001,5403639.0,5.82949192530491,49.0393136251237,3.92571616,6312.80030498965,Upper middle income
Libya,LBY,2002,5508410.0,5.90734105140629,48.5964840928693,4.73818302,3718.29434696755,Upper middle income
Libya,LBY,2003,5619398.0,5.94957032954667,48.2816475412311,3.97301245,4674.09943200321,Upper middle income
Libya,LBY,2004,5736693.0,5.99516976461734,48.0838866635117,3.38328195,5773.76333234281,Upper middle income
Libya,LBY,2005,5858798.0,6.05767524517697,47.9637528474178,2.51707149,8079.24957329001,Upper middle income
Libya,LBY,2006,5980211.0,6.05969097589209,47.5025447292008,2.29996443,10048.8480434289,Upper middle income
Libya,LBY,2007,6104380.0,6.05740172193149,46.7590117018443,2.41929626,11144.9448413435,Upper middle income
Libya,LBY,2008,6235430.0,6.07267863332145,46.1245710212988,2.24441886,13906.1407818125,Upper middle income
Libya,LBY,2009,6366686.0,6.07845814162436,45.6134294088061,3.5828805,9551.05403869755,Upper middle income
Libya,LBY,2010,6497839.0,6.09725015329734,45.2859205015852,3.28064442,11600.9068649472,Upper middle income
Libya,LBY,2011,6343203.0,6.46730699281292,47.145170891137,4.01902008,7593.8391525702,Upper middle income
Libya,LBY,2012,6179328.0,6.85616327181787,49.1306324488324,3.95612097,14975.8902795144,Upper middle income
Libya,LBY,2013,6304628.0,6.83207981350013,48.68219467392,4.97548628,11951.7134126011,Upper middle income
Libya,LBY,2014,6427252.0,6.85498406342662,48.3277644057521,5.17777824,8926.42074591474,Upper middle income
Libya,LBY,2015,6531819.0,6.94326021606656,48.1045989627742,5.80638647,7458.48917756374,Upper middle income
Libya,LBY,2016,6632126.0,7.03082964574141,47.7821109949414,6.17178679,7525.80299308216,Upper middle income
Libya,LBY,2017,6738770.0,7.07884553643113,47.2379353317569,4.67685318,9965.83236729757,Upper middle income
Libya,LBY,2018,6849055.0,7.07821506115022,46.4824163416412,4.86648417,11196.5854810844,Upper middle income
Libya,LBY,2019,6951033.0,7.0619730215132,45.6285168510103,5.54773426,9963.19489084483,Upper middle income
Libya,LBY,2020,7045399.0,7.05179475967012,44.7146382207823,7.10674047,6650.33810585348,Upper middle income
Libya,LBY,2021,7135175.0,7.04511391964212,43.7426615598026,5.222443690426003,11018.890368976923,Upper middle income
Libya,LBY,2022,7223805.0,7.11504425512974,42.7176028452378,5.232643129852761,11283.273814588556,Upper middle income
Libya,LBY,2023,7305659.0,7.26335979534217,41.6332639088594,5.254379569685006,11554.000785180731,Upper middle income
Libya,LBY,2024,7381023.0,7.42832004408051,40.5699106399173,5.2793312111884205,11831.22348509849,Upper middle income
Libya,LBY,2025,7458555.0,7.63901616220402,39.5037212032137,5.311634416320336,12115.097770625302,Upper middle income
Libya,LBY,2026,7539851.0,7.91915356872385,38.3434904465716,5.353620677812742,12405.783237606413,Upper middle income
Libya,LBY,2027,7627488.0,8.26281705610428,37.2823021031425,5.407188576303634,12703.443311174597,Upper middle income
Libya,LBY,2028,7716842.0,8.65524529345624,36.3449726716814,5.470437132442059,13008.245337628754,Upper middle income
Libya,LBY,2029,7802212.0,9.0649642689393,35.3850528842656,5.536412713592901,13320.360678517023,Upper middle income
Libya,LBY,2030,7885806.0,9.50549711360458,34.4638534200408,5.608093118206094,13639.964806977285,Upper middle income
Libya,LBY,2031,7969109.0,9.984305917109,33.6397836710889,5.687482314922177,13967.237406389206,Upper middle income
