Country,ISO3,Year,Health_Expenditure,Education_Expenditure,Dependency_Ratio,Dependency_Ratio_Old,Dependency_Ratio_Young,Life_Expectancy,Mortality_Rate,average_schooling,test_scores,GDP_percapita,Population,income_level,log_GDP_percapita
Mexico,MEX,2012,5.42140484,4.88348007202148,54.5632141554873,9.71157852756685,44.8516356279204,74.128,15.2,8.49,,10744.1335242686,116818208,Upper middle income,9.28211516592449
Mexico,MEX,2013,5.5773263,4.50858020782471,54.027488950612,9.84799296945748,44.1794959811545,74.289,14.8,8.36,,11216.8008505428,118343573,Upper middle income,9.325168009234499
Mexico,MEX,2014,5.35336781,5.06808996200562,53.513139465276,10.0005574873953,43.5125819778807,74.404,14.3,8.4,,11391.3773497683,119784261,Upper middle income,9.340611975360996
Mexico,MEX,2015,5.52738619,5.05087995529175,52.97209888579,10.1739429054871,42.7981559803029,74.431,13.9,8.6,,10021.2386118827,121072306,Upper middle income,9.21246198095963
Mexico,MEX,2016,5.38499022,4.75795984268188,52.3968518760979,10.3654082091867,42.0314436669112,74.376,13.5,8.6,,9097.92397674769,122251351,Upper middle income,9.115801532054995
Mexico,MEX,2017,5.3117938,4.39752006530762,51.8182577831981,10.5755380742914,41.2427197089067,74.261,13.0,8.74,430.0,9649.27816772402,123400057,Upper middle income,9.174638390263155
Mexico,MEX,2018,5.23821402,4.13945007324219,51.2690018964587,10.8069963878908,40.4620055085679,74.301,12.6,8.93,429.5043,10084.7937562021,124573711,Upper middle income,9.218783999629082
Mexico,MEX,2019,5.29685831,,50.7872946012451,11.0597076431255,39.7275869581195,74.53,12.2,9.075,,10369.5553568761,125762982,Upper middle income,9.246629422471708
Mexico,MEX,2020,6.0537405,4.50059986114502,50.3089773441429,11.2522495542144,39.0567277899285,70.449,11.8,9.22,430.06512,8841.27075003163,126799054,Upper middle income,9.087185895304225
Mexico,MEX,2021,5.89244318,4.24952983856201,49.8060368026137,11.3639250657102,38.4421117369035,69.75,11.5,9.349511,,10314.0506741437,127648148,Upper middle income,9.241262387740555
Mexico,MEX,2022,5.72145176,,49.3799037503831,11.5698766771657,37.8100270732173,73.973,11.1,9.349511,,11385.4070757929,128613117,Upper middle income,9.34008773330816
Mexico,MEX,2023,,,49.0415538480472,11.9034209856067,37.1381328624405,,,,,,129739759,Upper middle income,
Mexico,MEX,2024,,,48.7167150891959,12.2670026127846,36.4497124764113,,,,,,130861007,Upper middle income,
Mexico,MEX,2025,,,48.3954637764632,12.6454225351637,35.7500412412995,,,,,,131946900,Upper middle income,
Mexico,MEX,2026,,,48.0912230822205,13.0401761412422,35.0510469409783,,,,,,132997658,Upper middle income,
Mexico,MEX,2027,,,47.8072205294221,13.4505802205431,34.3566403088789,,,,,,134017708,Upper middle income,
Mexico,MEX,2028,,,47.5475891741493,13.874521897373,33.6730672767764,,,,,,135008697,Upper middle income,
Mexico,MEX,2029,,,47.3509508083719,14.3160063426924,33.0349444656794,,,,,,135970891,Upper middle income,
Mexico,MEX,2030,,,47.2602875875598,14.7792043400805,32.4810832474793,,,,,,136904738,Upper middle income,
Mexico,MEX,2031,,,47.2666312656707,15.2599568827666,32.006674382904,,,,,,137811065,Upper middle income,
Mexico,MEX,2032,,,47.3484889332026,15.7570126186716,31.591476314531,,,,,,138690193,Upper middle income,
Mexico,MEX,2033,,,47.4756091310071,16.2705218586468,31.2050872723603,,,,,,139542085,Upper middle income,
Mexico,MEX,2034,,,47.6146273971295,16.7944244964135,30.8202029007159,,,,,,140362027,Upper middle income,
Mexico,MEX,2035,,,47.7792854702094,17.3289537733376,30.4503316968718,,,,,,141150819,Upper middle income,
Mexico,MEX,2036,,,47.9825241316643,17.8787187476319,30.1038053840325,,,,,,141909163,Upper middle income,
Mexico,MEX,2037,,,48.2235352035654,18.4423292299419,29.7812059736235,,,,,,142637546,Upper middle income,
Mexico,MEX,2038,,,48.5044613847553,19.0156667116453,29.48879467311,,,,,,143336220,Upper middle income,
Mexico,MEX,2039,,,48.8050861520365,19.5894660787446,29.2156200732919,,,,,,143998292,Upper middle income,
Mexico,MEX,2040,,,49.1039268255845,20.1515645289248,28.9523622966597,,,,,,144624323,Upper middle income,
Mexico,MEX,2041,,,49.4007668897394,20.7037349004996,28.6970319892398,,,,,,145217774,Upper middle income,
Mexico,MEX,2042,,,49.7064017065636,21.2570738741585,28.4493278324051,,,,,,145777456,Upper middle income,
Mexico,MEX,2043,,,50.0240915300739,21.8147305091103,28.2093610209636,,,,,,146300007,Upper middle income,
Mexico,MEX,2044,,,50.3472913590844,22.3725810701919,27.9747102888925,,,,,,146787717,Upper middle income,
Mexico,MEX,2045,,,50.6695257702184,22.9259184790173,27.7436072912011,,,,,,147240092,Upper middle income,
Mexico,MEX,2046,,,51.0029972611293,23.4865336682557,27.5164635928736,,,,,,147654160,Upper middle income,
Mexico,MEX,2047,,,51.3627630119673,24.068083870491,27.2946791414763,,,,,,148030146,Upper middle income,
Mexico,MEX,2048,,,51.7316377387734,24.6549404768814,27.0766972618921,,,,,,148372231,Upper middle income,
Mexico,MEX,2049,,,52.1117487567799,25.2480091934581,26.8637395633218,,,,,,148677897,Upper middle income,
Mexico,MEX,2050,,,52.518584104307,25.8607580366326,26.6578260676745,,,,,,148946274,Upper middle income,
Myanmar,MMR,2000,2.12591195,,58.2217539588067,7.91244997277546,50.3093039860312,60.357,73.9,2.8332047,,196.619580625284,45290841,Lower middle income,5.281270799016577
Myanmar,MMR,2001,2.28925514,,57.2352074018873,7.91680008310552,49.3184073187818,60.64,72.3,2.9154592,,141.525660705722,45771139,Lower middle income,4.952481048385397
Myanmar,MMR,2002,2.74706364,,56.4403415340296,7.92394735446748,48.5163941795622,60.925,70.5,2.9977136,,146.598390364449,46232653,Lower middle income,4.987696809613617
Myanmar,MMR,2003,2.53689265,,55.7675617214783,7.93134906830573,47.8362126531726,61.196,68.8,3.0799677,,224.292688912409,46667192,Lower middle income,5.4129518458652335
Myanmar,MMR,2004,2.46972823,,55.0806514558901,7.93162514364774,47.1490263122424,61.443,66.9,3.1622221,,224.508811413327,47068772,Lower middle income,5.413914955469221
Myanmar,MMR,2005,2.48261595,,54.3329324573011,7.92381806799875,46.4091143893024,61.72,65.0,3.2444766,,252.685193060728,47438365,Lower middle income,5.532144417745574
Myanmar,MMR,2006,2.39884496,,53.5569485953781,7.91217897738849,45.6447696179896,62.026,62.9,3.3431816,,303.495087119254,47785135,Lower middle income,5.715365422952568
Myanmar,MMR,2007,2.15582204,,52.7788438336245,7.90080981125949,44.878034022365,62.367,60.8,3.441887,,419.375780725042,48125043,Lower middle income,6.038767369363658
Myanmar,MMR,2008,2.24654627,,51.9331393368263,7.87875488327211,44.0543844535542,56.364,70.8,3.5405922,,658.442487229705,48390793,Lower middle income,6.489877178310143
Myanmar,MMR,2009,2.30063438,,51.0971909384398,7.86777325735984,43.2294176810799,63.095,56.4,3.6392972,,758.442935789255,48660459,Lower middle income,6.6312675629844895
Myanmar,MMR,2010,2.08368421,,50.3522749835262,7.88557846990889,42.4666965136173,63.479,54.2,3.7380025,,1010.53417343401,49024382,Lower middle income,6.918234354613274
Myanmar,MMR,2011,2.06551504,0.787440001964569,49.6180713857605,7.91491562881492,41.7031557569456,63.859,52.1,3.9372408,,1213.62898703376,49419820,Lower middle income,7.10137031291203
Myanmar,MMR,2012,2.5793314,1.58642876148224,48.9034909828251,7.95232298511585,40.9511679977092,64.251,50.0,4.136479,,1202.6658960055,49837446,Lower middle income,7.092295951720546
Myanmar,MMR,2013,3.29410386,1.84381175041199,48.2399603707655,7.9996001920824,40.2403601786831,64.617,48.1,4.335717,,1199.09561597055,50262658,Lower middle income,7.089322898278754
Myanmar,MMR,2014,4.39346027,2.01199841499329,47.7168930939888,8.11076276088656,39.6061303331022,64.994,46.3,4.5349555,,1293.00042298704,50681634,Lower middle income,7.1647207059079525
Myanmar,MMR,2015,5.47780561,2.2456042766571,47.3459615010681,8.29536751772813,39.0505939833399,65.288,44.6,4.734194,,1166.73305546288,51089056,Lower middle income,7.061962861872854
Myanmar,MMR,2016,5.11349964,2.15808844566345,47.0384089285758,8.50589780376213,38.5325111248136,65.64,43.1,4.84935,,1229.19713515893,51495696,Lower middle income,7.114116499598659
Myanmar,MMR,2017,5.08065701,2.16652989387512,46.756347215943,8.73391472047782,38.0224324954652,65.909,41.6,5.3595667,425.0,1272.82241830603,51894938,Lower middle income,7.148992090245294
Myanmar,MMR,2018,4.89992189,1.99249005317688,46.5323258218492,8.9820200486398,37.5503057732094,66.232,40.2,5.8697834,424.6313,1298.21310320785,52272247,Lower middle income,7.168744061914515
Myanmar,MMR,2019,4.07903337,1.99976003170013,46.396472048483,9.2496984715653,37.1467735769177,66.457,38.9,6.38,,1425.98954211903,52640713,Lower middle income,7.262621267229979
Myanmar,MMR,2020,4.38807583,,46.3134094770448,9.52180829627169,36.7916011807731,66.612,37.6,6.38,424.6313,1490.21683548367,53016522,Lower middle income,7.3066769155217015
Myanmar,MMR,2021,5.83599281,,46.2474842232341,9.77876504980327,36.4687191734309,65.553,36.4,6.38,,1242.72134419599,53387102,Lower middle income,7.1250588863271105
Myanmar,MMR,2022,5.20476246,,46.2100569537985,10.0551015849372,36.1549553688613,66.506,35.2,6.38,,1158.05005034332,53756787,Lower middle income,7.054492878566212
Myanmar,MMR,2023,,,46.2092542209052,10.3649929650005,35.8442612559047,,,,,,54133798,Lower middle income,
Myanmar,MMR,2024,,,46.2094250408467,10.6797597480008,35.5296652928459,,,,,,54500091,Lower middle income,
Myanmar,MMR,2025,,,46.2006615921466,10.9975367678985,35.2031248242481,,,,,,54850648,Lower middle income,
Myanmar,MMR,2026,,,46.2043855260018,11.320063684227,34.8843218417749,,,,,,55184819,Lower middle income,
Myanmar,MMR,2027,,,46.2208167503074,11.6488807758261,34.5719359744813,,,,,,55502482,Lower middle income,
Myanmar,MMR,2028,,,46.2369507368705,11.9834151429014,34.2535355939691,,,,,,55802774,Lower middle income,
Myanmar,MMR,2029,,,46.2446662291028,12.3230423778872,33.9216238512156,,,,,,56085140,Lower middle income,
Myanmar,MMR,2030,,,46.2306160721971,12.6674163951805,33.5631996770166,,,,,,56351031,Lower middle income,
Myanmar,MMR,2031,,,46.1814638815749,13.0114444655675,33.1700194160074,,,,,,56601628,Lower middle income,
Myanmar,MMR,2032,,,46.1181842076902,13.3532209115118,32.7649632961784,,,,,,56836046,Lower middle income,
Myanmar,MMR,2033,,,46.0638068037683,13.6950578529183,32.36874895085,,,,,,57054544,Lower middle income,
Myanmar,MMR,2034,,,46.023494567944,14.0373874268138,31.9861071411302,,,,,,57257179,Lower middle income,
Myanmar,MMR,2035,,,46.0013295153293,14.3803209365115,31.6210085788178,,,,,,57444464,Lower middle income,
Myanmar,MMR,2036,,,46.000232166528,14.7248642926841,31.2753678738439,,,,,,57616149,Lower middle income,
Myanmar,MMR,2037,,,46.0210514396836,15.0704635974833,30.9505878422003,,,,,,57773908,Lower middle income,
Myanmar,MMR,2038,,,46.0606060147557,15.4155734160797,30.645032598676,,,,,,57919863,Lower middle income,
Myanmar,MMR,2039,,,46.1159323645275,15.7590883533307,30.3568440111968,,,,,,58052177,Lower middle income,
Myanmar,MMR,2040,,,46.1922383116733,16.101665502345,30.0905728093283,,,,,,58169858,Lower middle income,
Myanmar,MMR,2041,,,46.2888777440459,16.4465097158368,29.8423680282091,,,,,,58274270,Lower middle income,
Myanmar,MMR,2042,,,46.4061465277471,16.7962532258259,29.6098933019212,,,,,,58365923,Lower middle income,
Myanmar,MMR,2043,,,46.5530362671558,17.1552885183576,29.3977477487982,,,,,,58443282,Lower middle income,
Myanmar,MMR,2044,,,46.7305883889571,17.5260961255527,29.2044922634044,,,,,,58506404,Lower middle income,
Myanmar,MMR,2045,,,46.9299734363588,17.9045284650085,29.0254449713503,,,,,,58558172,Lower middle income,
Myanmar,MMR,2046,,,47.1515070576599,18.2901880242907,28.8613190333692,,,,,,58596768,Lower middle income,
Myanmar,MMR,2047,,,47.4174323579886,18.7019595095746,28.715472848414,,,,,,58620769,Lower middle income,
Myanmar,MMR,2048,,,47.7453577092012,19.1557023818604,28.5896553273408,,,,,,58632726,Lower middle income,
Myanmar,MMR,2049,,,48.118501324697,19.6373025437057,28.4811987809913,,,,,,58633122,Lower middle income,
Myanmar,MMR,2050,,,48.4940564110535,20.1138016779967,28.3802547330568,,,,,,58623232,Lower middle income,
Mongolia,MNG,2000,6.07605076,5.55037021636963,62.8796894489998,5.58133856919846,57.2983508798013,63.2104878048781,47.4,9.04,,476.02755082717,2388299,Upper middle income,6.165475732445456
Mongolia,MNG,2001,5.4423995,4.93606424331665,60.0556081479177,5.52380889333166,54.531799254586,63.3917073170732,44.0,9.14,,524.453483552485,2417751,Upper middle income,6.262356736682216
Mongolia,MNG,2002,5.49190998,7.21078014373779,57.2868846352447,5.46625528886788,51.8206293463769,63.540243902439,40.6,9.24,,570.249213248399,2449027,Upper middle income,6.346073481502693
Mongolia,MNG,2003,4.29768944,,54.6740050910007,5.42318787438872,49.250817216612,63.5753658536585,37.4,9.34,,643.168068921658,2480374,Upper middle income,6.466406072542986
Mongolia,MNG,2004,4.30204487,4.32572984695435,52.3149219210631,5.40459140703606,46.910330514027,64.630243902439,34.4,9.44,,794.154552001815,2508412,Upper middle income,6.6772780921816475
Mongolia,MNG,2005,3.86456275,,50.301413827289,5.4133010813921,44.8881127458969,65.2807317073171,31.5,9.54,,994.90010913241,2536407,Upper middle income,6.902642339287146
Mongolia,MNG,2006,3.74971509,,48.6916914180332,5.44197986219551,43.2497115558377,65.9021951219512,28.9,9.64,,1329.89179579053,2567168,Upper middle income,7.192852861357703
Mongolia,MNG,2007,4.07522774,4.69013023376465,47.5020153723875,5.47892164254834,42.0230937298392,66.5934146341464,26.6,9.74,,1627.68787743359,2601850,Upper middle income,7.394915806703435
Mongolia,MNG,2008,4.55693007,,46.7362412620023,5.51482017711377,41.2214210848885,67.2460975609756,24.4,9.84,,2127.42678594737,2643201,Upper middle income,7.662668446669657
Mongolia,MNG,2009,4.45980072,5.14484977722168,46.4101397882339,5.54392497331434,40.8662148149196,67.9690243902439,22.5,9.94,,1703.32756790019,2691115,Upper middle income,7.440339009729503
Mongolia,MNG,2010,3.73945642,4.64510011672974,46.4948711694247,5.56602219283718,40.9288489765875,68.5056097560976,20.8,10.04,,2625.21881402433,2738622,Upper middle income,7.872919529275216
Mongolia,MNG,2011,3.58612084,4.60902976989746,46.6487262591356,5.56801758321342,41.0807086759221,69.109268292683,19.4,10.148006,,3736.04201455077,2786317,Upper middle income,8.225782045150266
Mongolia,MNG,2012,3.85800076,5.96198511123657,46.8940830192974,5.56729508345123,41.3267879358461,69.500243902439,18.2,10.256013,,4328.89001905655,2839705,Upper middle income,8.37306644149591
Mongolia,MNG,2013,4.08932018,5.24104022979736,47.5860682131157,5.59735476267446,41.9887134504413,70.0980487804878,17.3,10.364018,,4340.14310544449,2899011,Upper middle income,8.375662600155554
Mongolia,MNG,2014,4.20989752,5.42825603485107,48.6804175336851,5.6613818472298,43.0190356864553,70.5831707317073,16.5,10.472025,,4126.23975800524,2963113,Upper middle income,8.32512180100867
Mongolia,MNG,2015,4.23154545,4.38715648651123,50.0825069416898,5.760214200714,44.3222927409758,70.810243902439,15.7,10.580031,,3838.92126989984,3026864,Upper middle income,8.252946686819639
Mongolia,MNG,2016,4.58008575,5.20043277740479,51.7262924597998,5.89476021314387,45.8315322466559,70.2239024390244,15.0,10.688038,,3619.90026383792,3088856,Upper middle income,8.19420175301428
Mongolia,MNG,2017,4.33954191,4.31822395324707,53.5127010854887,6.06988351447562,47.4428175710131,70.5434146341463,14.2,10.796043,435.0,3645.96708669551,3148917,Upper middle income,8.201376927961304
Mongolia,MNG,2018,4.53449297,3.99742722511292,55.4120963362594,6.29352844605294,49.1185678902065,70.8270731707317,13.5,10.90405,434.61868,4107.64288528468,3208189,Upper middle income,8.3206046357421
Mongolia,MNG,2019,4.49497986,3.65236973762512,57.4288259442459,6.57133593267847,50.8574900115674,71.0531707317073,12.8,10.1620245,,4347.54610314873,3267673,Upper middle income,8.377366850691757
Mongolia,MNG,2020,4.6662488,4.66345500946045,58.9121466009596,6.8433108631548,52.0688357378048,71.3490243902439,12.2,9.42,434.61868,4001.25193077703,3327204,Upper middle income,8.294362573827419
Mongolia,MNG,2021,7.21042728,3.34389615058899,59.6313854511985,7.07951659675967,52.5518688544389,71.6451219512195,11.8,9.42,,4517.61578018785,3383741,Upper middle income,8.415739651399244
Mongolia,MNG,2022,8.85170174,4.18056726455688,60.0028703844358,7.38630062430861,52.6165697601272,71.9007317073171,11.6,9.42,,4993.51487463495,3433748,Upper middle income,8.515895324478182
Mongolia,MNG,2023,,,60.0027669535657,7.78189603424772,52.220870919318,,,,,,3481145,Upper middle income,
Mongolia,MNG,2024,,,59.5683617374173,8.19805782699704,51.3703039104203,,,,,,3524980,Upper middle income,
Mongolia,MNG,2025,,,58.7082308822496,8.61955118193622,50.0886797003133,,,,,,3566831,Upper middle income,
Mongolia,MNG,2026,,,57.764144679578,9.05598911062842,48.7081555689495,,,,,,3606908,Upper middle income,
Mongolia,MNG,2027,,,56.7344780671494,9.49785174343003,47.2366263237194,,,,,,3646123,Upper middle income,
Mongolia,MNG,2028,,,55.3382863296206,9.9194987020204,45.4187876276002,,,,,,3684256,Upper middle income,
Mongolia,MNG,2029,,,53.7589502257957,10.3231790706226,43.4357711551731,,,,,,3721475,Upper middle income,
Mongolia,MNG,2030,,,52.2139610158179,10.7153040131157,41.4986570027022,,,,,,3758320,Upper middle income,
Mongolia,MNG,2031,,,50.8415480668246,11.1008418660822,39.7407062007424,,,,,,3794573,Upper middle income,
Mongolia,MNG,2032,,,49.7633922044904,11.487888948739,38.2755032557514,,,,,,3831310,Upper middle income,
Mongolia,MNG,2033,,,48.9618433186821,11.877183964144,37.0846593545381,,,,,,3868620,Upper middle income,
Mongolia,MNG,2034,,,48.3288055085687,12.2643110587136,36.064494449855,,,,,,3906558,Upper middle income,
Mongolia,MNG,2035,,,47.8612219318643,12.6542932234671,35.2069287083972,,,,,,3944896,Upper middle income,
Mongolia,MNG,2036,,,47.6335943486696,13.0576960987026,34.575898249967,,,,,,3984176,Upper middle income,
Mongolia,MNG,2037,,,47.6539174141948,13.4780327628272,34.1758846513676,,,,,,4024529,Upper middle income,
Mongolia,MNG,2038,,,47.8841923487297,13.9146415861164,33.9695507626133,,,,,,4065193,Upper middle income,
Mongolia,MNG,2039,,,48.2845626708099,14.3655216215621,33.9190410492478,,,,,,4106781,Upper middle income,
Mongolia,MNG,2040,,,48.8281642363732,14.8282460273957,33.9999182089775,,,,,,4148722,Upper middle income,
Mongolia,MNG,2041,,,49.4867363953312,15.2996816734879,34.1870547218433,,,,,,4191197,Upper middle income,
Mongolia,MNG,2042,,,50.2256128910703,15.7744516863397,34.4511612047306,,,,,,4233843,Upper middle income,
Mongolia,MNG,2043,,,51.0139223150502,16.2484697744697,34.7654525405806,,,,,,4275630,Upper middle income,
Mongolia,MNG,2044,,,51.8208220644411,16.7172982931299,35.1035237713113,,,,,,4317394,Upper middle income,
Mongolia,MNG,2045,,,52.6129498458152,17.1757497080151,35.4372001378001,,,,,,4359102,Upper middle income,
Mongolia,MNG,2046,,,53.3647376912254,17.6256813418652,35.7390563493602,,,,,,4399427,Upper middle income,
Mongolia,MNG,2047,,,54.067109537457,18.0767365798106,35.9903729576464,,,,,,4438752,Upper middle income,
Mongolia,MNG,2048,,,54.7224079920784,18.5440481930209,36.1783597990575,,,,,,4476684,Upper middle income,
Mongolia,MNG,2049,,,55.3365511189118,19.0437498386805,36.2928012802313,,,,,,4513653,Upper middle income,
Mongolia,MNG,2050,,,55.9239038590018,19.5926515901753,36.3312522688265,,,,,,4548701,Upper middle income,
Malaysia,MYS,2000,2.51463366,5.9716100692749,61.4063888151392,6.2568245835537,55.1495642315854,72.732,7.7,8.42,,4083.52874483605,22967816,Upper middle income,8.314716782037923
Malaysia,MYS,2001,2.6753974,7.48446989059448,60.2988538546068,6.32047919310318,53.9783746615037,73.08,7.2,8.254,,3943.79943910239,23526538,Upper middle income,8.279899862274945
Malaysia,MYS,2002,2.66876554,7.65792989730835,59.1995253303348,6.41747918333356,52.7820461470012,73.469,6.9,8.088,,4184.03163773539,24102477,Upper middle income,8.339030567316406
Malaysia,MYS,2003,2.92417073,7.50288009643555,58.0535975543566,6.52795553934576,51.5256420150109,73.727,6.7,7.922,,4465.32194567208,24679602,Upper middle income,8.404096595005068
Malaysia,MYS,2004,2.86016941,5.92389011383057,56.8082475537643,6.63295500009065,50.1752925536736,74.027,6.6,7.756,,4939.24851854427,25256772,Upper middle income,8.504968476858108
Malaysia,MYS,2005,2.78692698,,55.4857254554276,6.73303819452176,48.7526872609058,74.37,6.5,7.59,,5555.58179951206,25836071,Upper middle income,8.622558430975078
Malaysia,MYS,2006,3.10897732,4.48576021194458,54.1658567260995,6.8376568646497,47.3281998614498,74.697,6.5,8.0825,,6158.40785533236,26417909,Upper middle income,8.725573558076272
Malaysia,MYS,2007,3.07041144,4.37253999710083,52.8774181200561,6.95222097427797,45.9251971457782,74.961,6.5,8.575,,7168.93031942508,26998389,Upper middle income,8.877511734099272
Malaysia,MYS,2008,3.00692558,3.95851993560791,51.5703106887847,7.07626774109647,44.4940429476882,75.151,6.5,9.0675,,8371.82156086005,27570059,Upper middle income,9.03262676953799
Malaysia,MYS,2009,3.2610569,5.97418022155762,50.217187727247,7.21471741613929,43.0024703111077,75.269,6.5,9.56,,7191.43287234626,28124778,Upper middle income,8.880645717695472
Malaysia,MYS,2010,3.16474271,4.96645021438599,49.0080301479463,7.37395837601609,41.6340717719302,75.376,6.5,9.7,427.31702,8899.34505544675,28655776,Upper middle income,9.09373296373676
Malaysia,MYS,2011,3.31451917,5.76293992996216,48.1465198770693,7.54699919612253,40.5995206809468,75.488,6.5,9.8116665,,10217.1068585031,29162039,Upper middle income,9.231818737429077
Malaysia,MYS,2012,3.45786357,5.73902988433838,47.5176972010419,7.72818973082431,39.7895074702176,75.552,6.5,9.923333,,10600.5744240026,29662831,Upper middle income,9.268663469575523
Malaysia,MYS,2013,3.51276922,5.48120021820068,46.9575013879116,7.9189400178165,39.0385613700951,75.464,6.5,10.035,,10713.6407638899,30174265,Upper middle income,9.279273046281045
Malaysia,MYS,2014,3.71036959,5.02935981750488,46.452998725794,8.12088177327187,38.3321169525221,75.345,6.6,10.146667,,11013.3107334403,30696137,Upper middle income,9.3068598869163
Malaysia,MYS,2015,3.82201481,4.70381021499634,46.0390855919982,8.33660718986588,37.7024784021323,75.288,6.6,10.258333,,9648.6797937523,31232798,Upper middle income,9.17457637603625
Malaysia,MYS,2016,3.70085335,4.34598445892334,45.7340885358718,8.56906594388444,37.1650225919874,75.371,6.7,10.37,,9476.53409809923,31789685,Upper middle income,9.156573926934232
Malaysia,MYS,2017,3.71472311,4.18488502502441,45.4951518994463,8.82444820302562,36.6707036964206,75.542,6.7,10.463333,468.0,9862.54806612235,32355644,Upper middle income,9.196499838766826
Malaysia,MYS,2018,3.75944281,4.13194847106934,45.227518847802,9.10098778725884,36.1265310605432,75.734,6.7,10.556666,468.06763,10901.8019954421,32910967,Upper middle income,9.296683375236038
Malaysia,MYS,2019,3.83991051,3.97953963279724,44.8360877975172,9.38874110057873,35.4473466969385,75.9,6.7,10.65,,10920.191763972,33440596,Upper middle income,9.298368809948004
Malaysia,MYS,2020,4.08254337,4.51888704299927,44.2708649510882,9.70208039682881,34.5687845542594,76.057,6.7,10.796666,445.67532,9957.52626697613,33889558,Upper middle income,9.206083952961045
Malaysia,MYS,2021,4.37382412,4.26109409332275,43.5789018280947,9.99108976843659,33.5878120596581,73.917,6.7,10.943334,,10903.1116425938,34282399,Upper middle income,9.29680349927551
Malaysia,MYS,2022,3.90591931,3.49933791160583,42.8965624836029,10.2680313372086,32.6285311463943,75.444,6.7,11.09,,11748.0919307944,34695493,Upper middle income,9.371446117517243
Malaysia,MYS,2023,,,42.3268043029121,10.6050195238823,31.7217847790298,,,,,,35126298,Upper middle income,
Malaysia,MYS,2024,,,41.8927658645277,10.9794517768264,30.9133140877013,,,,,,35557673,Upper middle income,
Malaysia,MYS,2025,,,41.5274856756766,11.3691596931934,30.1583259824832,,,,,,35977838,Upper middle income,
Malaysia,MYS,2026,,,41.2117219835044,11.7707796942649,29.4409422892395,,,,,,36385115,Upper middle income,
Malaysia,MYS,2027,,,40.9026442979859,12.178414463085,28.7242298349009,,,,,,36785087,Upper middle income,
Malaysia,MYS,2028,,,40.5668026663211,12.5794475947175,27.9873550716036,,,,,,37182770,Upper middle income,
Malaysia,MYS,2029,,,40.2400170732155,12.9661636517572,27.2738534214584,,,,,,37574288,Upper middle income,
Malaysia,MYS,2030,,,39.8848471147385,13.3313176972297,26.5535294175088,,,,,,37961719,Upper middle income,
Malaysia,MYS,2031,,,39.5502249344767,13.6844923051528,25.865732629324,,,,,,38347785,Upper middle income,
Malaysia,MYS,2032,,,39.318971261503,14.0436681203857,25.2753031411173,,,,,,38728384,Upper middle income,
Malaysia,MYS,2033,,,39.2137945227965,14.4158595566209,24.7979349661756,,,,,,39097874,Upper middle income,
Malaysia,MYS,2034,,,39.2849434919139,14.8065827979136,24.4783606940002,,,,,,39457845,Upper middle income,
Malaysia,MYS,2035,,,39.5137562429746,15.2164992149667,24.2972570280079,,,,,,39814825,Upper middle income,
Malaysia,MYS,2036,,,39.8767728712964,15.6505675928789,24.2262052784175,,,,,,40166898,Upper middle income,
Malaysia,MYS,2037,,,40.3278700335701,16.1116701741464,24.2161998594237,,,,,,40512281,Upper middle income,
Malaysia,MYS,2038,,,40.7804192345667,16.5874029762117,24.193016258355,,,,,,40853312,Upper middle income,
Malaysia,MYS,2039,,,41.2308792471268,17.0726062669636,24.1582729801633,,,,,,41185886,Upper middle income,
Malaysia,MYS,2040,,,41.6988253951045,17.5716853353877,24.1271400597168,,,,,,41509644,Upper middle income,
Malaysia,MYS,2041,,,42.2080648525977,18.096709909166,24.1113549434317,,,,,,41828592,Upper middle income,
Malaysia,MYS,2042,,,42.7735818816424,18.6647660663641,24.1088158152783,,,,,,42144466,Upper middle income,
Malaysia,MYS,2043,,,43.3963228340624,19.2819023311757,24.1144205028868,,,,,,42455953,Upper middle income,
Malaysia,MYS,2044,,,44.0721949204217,19.9494330254643,24.1227618949574,,,,,,42754137,Upper middle income,
Malaysia,MYS,2045,,,44.8025458857168,20.6730006068906,24.1295452788262,,,,,,43038204,Upper middle income,
Malaysia,MYS,2046,,,45.5945233230742,21.45919875892,24.1353245641542,,,,,,43313749,Upper middle income,
Malaysia,MYS,2047,,,46.4528750484125,22.3113871962618,24.1414878521507,,,,,,43580459,Upper middle income,
Malaysia,MYS,2048,,,47.358207543218,23.2148967430335,24.1433108001844,,,,,,43831577,Upper middle income,
Malaysia,MYS,2049,,,48.280954604743,24.1464030841254,24.1345515206175,,,,,,44065539,Upper middle income,
Malaysia,MYS,2050,,,49.2043164704188,25.092047139913,24.1122693305058,,,,,,44289772,Upper middle income,
Nigeria,NGA,2000,3.1973834,,87.8803537652729,5.70641492603394,82.173938839239,47.143,97.1,4.514022,,547.318298903379,126382494,Lower middle income,6.305030532459163
Nigeria,NGA,2001,3.18946862,,87.8660990232171,5.69116576237841,82.1749332608387,47.549,94.6,4.6902304,,566.428231812933,129862595,Lower middle income,6.339350385439818
Nigeria,NGA,2002,2.49063969,,87.9887566173429,5.68358007399579,82.3051765433472,48.02,91.9,4.866439,,712.164852077686,133471989,Lower middle income,6.568309418429133
Nigeria,NGA,2003,5.05360985,,88.2016466613452,5.68291492286295,82.5187317384822,48.618,89.1,5.042648,,763.388745367223,137202644,Lower middle income,6.637767397429625
