Country,ISO3,Year,Health_Expenditure,Education_Expenditure,Dependency_Ratio,Dependency_Ratio_Old,Dependency_Ratio_Young,Life_Expectancy,Mortality_Rate,average_schooling,learning_scores,GDP_percapita,trade_gdp,gov_consumption_gdp,Population,income_level,Region,log_GDP_percapita,D_2020,D_2021
Malaysia,MYS,2028,4.539960738961385,,40.5668026663211,12.5794475947175,27.9873550716036,,,,,18362.14968157267,85.92403666999417,,37182770.0,Upper middle income,East Asia & Pacific,9.81804674237354,0,0
Malaysia,MYS,2029,4.627958146743654,,40.2400170732155,12.9661636517572,27.2738534214584,,,,,19308.834227668503,81.38820222511458,,37574288.0,Upper middle income,East Asia & Pacific,9.86831800216919,0,0
Malaysia,MYS,2030,4.712565537389792,,39.8848471147385,13.3313176972297,26.5535294175088,,,,,20304.32632872704,76.852367780235,,37961719.0,Upper middle income,East Asia & Pacific,9.91858926196484,0,0
Malaysia,MYS,2031,4.7952894999314974,,39.5502249344767,13.6844923051528,25.865732629324,,,,,21351.142321823023,72.31653333535542,,38347785.0,Upper middle income,East Asia & Pacific,9.96886052176049,0,0
Malaysia,MYS,2032,4.878956982772987,,39.318971261503,14.0436681203857,25.2753031411173,,,,,22451.9282770673,67.78069889047583,,38728384.0,Upper middle income,East Asia & Pacific,10.019131781556155,0,0
Malaysia,MYS,2033,4.964670804291998,,39.2137945227965,14.4158595566209,24.7979349661756,,,,,23609.4666861612,63.24486444559625,,39097874.0,Upper middle income,East Asia & Pacific,10.069403041351805,0,0
Malaysia,MYS,2034,5.053298228584693,,39.2849434919139,14.8065827979136,24.4783606940002,,,,,24826.683495791243,58.709030000716666,,39457845.0,Upper middle income,East Asia & Pacific,10.119674301147455,0,0
Malaysia,MYS,2035,5.14494323750867,,39.5137562429746,15.2164992149667,24.2972570280079,,,,,26106.655503636888,54.17319555583708,,39814825.0,Upper middle income,East Asia & Pacific,10.16994556094312,0,0
Malaysia,MYS,2036,5.240385459922134,,39.8767728712964,15.6505675928789,24.2262052784175,,,,,27452.618135688805,49.6373611109575,,40166898.0,Upper middle income,East Asia & Pacific,10.22021682073877,0,0
Malaysia,MYS,2037,5.3400780470267835,,40.3278700335701,16.1116701741464,24.2161998594237,,,,,28867.973624540307,45.101526666077916,,40512281.0,Upper middle income,East Asia & Pacific,10.27048808053442,0,0
Malaysia,MYS,2038,5.4420708230101615,,40.7804192345667,16.5874029762117,24.193016258355,,,,,30356.299609317586,40.56569222120015,,40853312.0,Upper middle income,East Asia & Pacific,10.32075934033007,0,0
Malaysia,MYS,2039,5.545552565773622,,41.2308792471268,17.0726062669636,24.1582729801633,,,,,31921.3581789928,36.02985777632057,,41185886.0,Upper middle income,East Asia & Pacific,10.371030600125735,0,0
Malaysia,MYS,2040,5.651215882549287,,41.6988253951045,17.5716853353877,24.1271400597168,,,,,33567.10538193435,31.494023331440985,,41509644.0,Upper middle income,East Asia & Pacific,10.421301859921385,0,0
Malaysia,MYS,2041,5.76095839701401,,42.2080648525977,18.096709909166,24.1113549434317,,,,,35297.70122573894,26.958188886561402,,41828592.0,Upper middle income,East Asia & Pacific,10.471573119717036,0,0
Malaysia,MYS,2042,5.87746641221754,,42.7735818816424,18.6647660663641,24.1088158152783,,,,,37117.52019261347,22.42235444168182,,42144466.0,Upper middle income,East Asia & Pacific,10.521844379512686,0,0
Malaysia,MYS,2043,6.001690887702832,,43.3963228340624,19.2819023311757,24.1144205028868,,,,,39031.16229689392,17.886519996802235,,42455953.0,Upper middle income,East Asia & Pacific,10.57211563930835,0,0
Malaysia,MYS,2044,6.133838463449902,,44.0721949204217,19.9494330254643,24.1227618949574,,,,,41043.46471264589,13.350685551922652,,42754137.0,Upper middle income,East Asia & Pacific,10.622386899104,0,0
Malaysia,MYS,2045,6.274796256511825,,44.8025458857168,20.6730006068906,24.1295452788262,,,,,43159.51400074665,8.814851107043069,,43038204.0,Upper middle income,East Asia & Pacific,10.672658158899651,0,0
Malaysia,MYS,2046,6.425600937324856,,45.5945233230742,21.45919875892,24.1353245641542,,,,,45384.658966344934,4.279016662163485,,43313749.0,Upper middle income,East Asia & Pacific,10.722929418695301,0,0
Malaysia,MYS,2047,6.586780726106376,,46.4528750484125,22.3113871962618,24.1414878521507,,,,,47724.52417920715,-0.256817782716098,,43580459.0,Upper middle income,East Asia & Pacific,10.773200678490966,0,0
Malaysia,MYS,2048,6.756029309391153,,47.358207543218,23.2148967430335,24.1433108001844,,,,,50185.02419111876,-4.792652227595681,,43831577.0,Upper middle income,East Asia & Pacific,10.823471938286616,0,0
Malaysia,MYS,2049,6.929679597600654,,48.280954604743,24.1464030841254,24.1345515206175,,,,,52772.3784862891,-9.328486672475265,,44065539.0,Upper middle income,East Asia & Pacific,10.873743198082266,0,0
Malaysia,MYS,2050,7.105552642018913,,49.2043164704188,25.092047139913,24.1122693305058,,,,,55493.127202537755,-13.864321117354848,,44289772.0,Upper middle income,East Asia & Pacific,10.92401445787793,0,0
Mexico,MEX,2000,4.24436522,3.80870008468628,64.8374720830817,8.26512261883683,56.5723494642449,72.562,23.7,6.66,,7524.02713693678,49.9104091943629,9.03701601574593,98625552.0,Upper middle income,Latin America & Caribbean,8.92585679713116,0,0
Mexico,MEX,2001,4.58201361,4.0313401222229,63.9944301026757,8.43383925933879,55.5605908433369,72.912,22.7,6.8174996,,7952.7647961764,44.7401090063015,9.35531059664665,100099099.0,Upper middle income,Latin America & Caribbean,8.981274920293279,0,0
Mexico,MEX,2002,4.83042812,4.24307012557983,63.180962136667,8.61863941357158,54.5623227230954,73.106,21.7,6.975,,7983.03398483743,45.2098292538764,9.83812245672762,101548624.0,Upper middle income,Latin America & Caribbean,8.985073816787862,0,0
Mexico,MEX,2003,5.53978777,4.83262014389038,62.3840117468188,8.79951433581514,53.5844974110036,73.308,20.8,7.1324997,,7434.0746485155,48.700416880838,10.4980403682373,102978515.0,Upper middle income,Latin America & Caribbean,8.913829392307386,0,0
Mexico,MEX,2004,5.6835022,4.51204013824463,61.5479972392309,8.96909977872096,52.5788974605099,73.432,20.0,7.29,,7849.66759649565,52.0406200335632,10.0161818460585,104394131.0,Upper middle income,Latin America & Caribbean,8.968226465484447,0,0
Mexico,MEX,2005,5.58110142,4.63395023345947,60.6344937397539,9.12014765593337,51.5143460838206,73.627,19.2,7.49,,8671.75891885163,52.5626446517886,10.0762299851121,105811504.0,Upper middle income,Latin America & Caribbean,9.06782692334508,0,0
Mexico,MEX,2006,5.40647888,4.4931697845459,59.6732082754969,9.24644652535731,50.4267617501396,73.746,18.5,7.87,,9512.63575346699,54.4821160886169,9.89214269664029,107253666.0,Upper middle income,Latin America & Caribbean,9.16037627312903,0,0
Mexico,MEX,2007,5.50668049,4.47921991348267,58.6888542638054,9.33108070423633,49.357773559569,73.796,17.9,7.88,,10134.3327138119,55.2585243944498,9.94789283371053,108774360.0,Upper middle income,Latin America & Caribbean,9.22368421693681,0,0
Mexico,MEX,2008,5.44587374,4.60609006881714,57.7194070815135,9.38622369273309,48.3331833887804,73.695,17.3,7.95,,10523.7685403244,56.3652818862573,10.2592375010335,110374288.0,Upper middle income,Latin America & Caribbean,9.26139164841057,0,0
Mexico,MEX,2009,5.84786463,4.94933986663818,56.7944957043171,9.44189266211272,47.3526030422044,73.628,16.8,8.14,,8423.56933214711,54.5917421313503,11.3834438576777,111999721.0,Upper middle income,Latin America & Caribbean,9.038788928592778,0,0
Mexico,MEX,2010,5.4897337,4.93695020675659,55.9321268636884,9.50796289480529,46.4241639688831,73.718,16.2,8.01,433.9057,9728.80078377082,59.2733845293851,11.2739649249476,113623895.0,Upper middle income,Latin America & Caribbean,9.182845918228708,0,0
Mexico,MEX,2011,5.30093002,4.90405988693237,55.1794320737435,9.59520769207681,45.5842243816667,73.921,15.7,8.25,,10664.4944032313,62.1623872764498,11.3282462816794,115243504.0,Upper middle income,Latin America & Caribbean,9.274675222677272,0,0
Mexico,MEX,2012,5.42140484,4.88348007202148,54.5632141554873,9.71157852756685,44.8516356279204,74.128,15.2,8.49,,10744.1335242686,64.2579318900113,11.4486765368681,116818208.0,Upper middle income,Latin America & Caribbean,9.28211516592449,0,0
Mexico,MEX,2013,5.5773263,4.50858020782471,54.027488950612,9.84799296945748,44.1794959811545,74.289,14.8,8.36,,11216.8008505428,62.6916747735807,11.7127320792546,118343573.0,Upper middle income,Latin America & Caribbean,9.325168009234499,0,0
Mexico,MEX,2014,5.35336781,5.06808996200562,53.513139465276,10.0005574873953,43.5125819778807,74.404,14.3,8.4,,11391.3773497683,64.0984090351215,11.7538929143727,119784261.0,Upper middle income,Latin America & Caribbean,9.340611975360996,0,0
Mexico,MEX,2015,5.52738619,5.05087995529175,52.97209888579,10.1739429054871,42.7981559803029,74.431,13.9,8.6,,10021.2386118827,70.412974676264,11.901246126141,121072306.0,Upper middle income,Latin America & Caribbean,9.21246198095963,0,0
Mexico,MEX,2016,5.38499022,4.75795984268188,52.3968518760979,10.3654082091867,42.0314436669112,74.376,13.5,8.6,,9097.92397674769,75.6903034088551,11.5736804911904,122251351.0,Upper middle income,Latin America & Caribbean,9.115801532054995,0,0
Mexico,MEX,2017,5.3117938,4.39752006530762,51.8182577831981,10.5755380742914,41.2427197089067,74.261,13.0,8.74,430.0,9649.27816772402,76.9521260407254,11.2156675514112,123400057.0,Upper middle income,Latin America & Caribbean,9.174638390263155,0,0
Mexico,MEX,2018,5.23821402,4.13945007324219,51.2690018964587,10.8069963878908,40.4620055085679,74.301,12.6,8.93,429.5043,10084.7937562021,80.2126616568975,11.256296772473,124573711.0,Upper middle income,Latin America & Caribbean,9.218783999629082,0,0
Mexico,MEX,2019,5.29685831,,50.7872946012451,11.0597076431255,39.7275869581195,74.53,12.2,9.075,,10369.5553568761,77.4619722694466,11.1079031030718,125762982.0,Upper middle income,Latin America & Caribbean,9.246629422471708,0,0
Mexico,MEX,2020,6.0537405,4.50059986114502,50.3089773441429,11.2522495542144,39.0567277899285,70.449,11.8,9.22,430.06512,8841.27075003163,76.8545557087923,12.1968302786958,126799054.0,Upper middle income,Latin America & Caribbean,9.087185895304225,1,0
Mexico,MEX,2021,5.89244318,4.24952983856201,49.8060368026137,11.3639250657102,38.4421117369035,69.75,11.5,9.349511,,10314.0506741437,83.0692976202276,11.4047335537777,127648148.0,Upper middle income,Latin America & Caribbean,9.241262387740555,0,1
Mexico,MEX,2022,5.72145176,,49.3799037503831,11.5698766771657,37.8100270732173,73.973,11.1,9.349511,,11385.4070757929,88.3870894769952,11.0923787710267,128613117.0,Upper middle income,Latin America & Caribbean,9.34008773330816,0,0
Mexico,MEX,2023,5.7381124570411925,,49.0415538480472,11.9034209856067,37.1381328624405,,,,,11142.151586785785,85.52289828707899,,129739759.0,Upper middle income,Latin America & Caribbean,9.318490635477065,0,0
Mexico,MEX,2024,5.795855262562473,,48.7167150891959,12.2670026127846,36.4497124764113,,,,,11294.846315999854,87.37666712301598,,130861007.0,Upper middle income,Latin America & Caribbean,9.332101822435021,0,0
Mexico,MEX,2025,5.855930970783775,,48.3954637764632,12.6454225351637,35.7500412412995,,,,,11449.633610563498,89.23043595895342,,131946900.0,Upper middle income,Latin America & Caribbean,9.34571300939298,0,0
Mexico,MEX,2026,5.91857468929784,,48.0912230822205,13.0401761412422,35.0510469409783,,,,,11606.542147496273,91.08420479489041,,132997658.0,Upper middle income,Latin America & Caribbean,9.35932419635094,0,0
Mexico,MEX,2027,5.983679002559622,,47.8072205294221,13.4505802205431,34.3566403088789,,,,,11765.600996814563,92.93797363082786,,134017708.0,Upper middle income,Latin America & Caribbean,9.3729353833089,0,0
Mexico,MEX,2028,6.050911720560561,,47.5475891741493,13.874521897373,33.6730672767764,,,,,11926.839626917212,94.79174246676484,,135008697.0,Upper middle income,Latin America & Caribbean,9.386546570266855,0,0
Mexico,MEX,2029,6.120902543277719,,47.3509508083719,14.3160063426924,33.0349444656794,,,,,12090.287910045228,96.64551130270183,,135970891.0,Upper middle income,Latin America & Caribbean,9.400157757224815,0,0
Mexico,MEX,2030,6.194307208593457,,47.2602875875598,14.7792043400805,32.4810832474793,,,,,12255.97612781588,98.49928013863928,,136904738.0,Upper middle income,Latin America & Caribbean,9.413768944182774,0,0
Mexico,MEX,2031,6.270471830195825,,47.2666312656707,15.2599568827666,32.006674382904,,,,,12423.934976833056,100.35304897457627,,137811065.0,Upper middle income,Latin America & Caribbean,9.427380131140733,0,0
Mexico,MEX,2032,6.349199668324327,,47.3484889332026,15.7570126186716,31.591476314531,,,,,12594.195574374296,102.20681781051371,,138690193.0,Upper middle income,Latin America & Caribbean,9.440991318098693,0,0
Mexico,MEX,2033,6.430514355113659,,47.4756091310071,16.2705218586468,31.2050872723603,,,,,12766.789464155765,104.0605866464507,,139542085.0,Upper middle income,Latin America & Caribbean,9.454602505056648,0,0
Mexico,MEX,2034,6.513463110065234,,47.6146273971295,16.7944244964135,30.8202029007159,,,,,12941.748622176445,105.91435548238769,,140362027.0,Upper middle income,Latin America & Caribbean,9.468213692014608,0,0
Mexico,MEX,2035,6.598082603794162,,47.7792854702094,17.3289537733376,30.4503316968718,,,,,13119.105462641974,107.76812431832514,,141150819.0,Upper middle income,Latin America & Caribbean,9.481824878972567,0,0
Mexico,MEX,2036,6.685097480486548,,47.9825241316643,17.8787187476319,30.1038053840325,,,,,13298.89284397012,109.62189315426212,,141909163.0,Upper middle income,Latin America & Caribbean,9.495436065930527,0,0
Mexico,MEX,2037,6.774289172142851,,48.2235352035654,18.4423292299419,29.7812059736235,,,,,13481.144074878273,111.47566199019957,,142637546.0,Upper middle income,Latin America & Caribbean,9.509047252888482,0,0
Mexico,MEX,2038,6.865010159640781,,48.5044613847553,19.0156667116453,29.48879467311,,,,,13665.892920554656,113.32943082613656,,143336220.0,Upper middle income,Latin America & Caribbean,9.522658439846442,0,0
Mexico,MEX,2039,6.955803765567756,,48.8050861520365,19.5894660787446,29.2156200732919,,,,,13853.173608913616,115.18319966207355,,143998292.0,Upper middle income,Latin America & Caribbean,9.536269626804401,0,0
Mexico,MEX,2040,7.044757732890483,,49.1039268255845,20.1515645289248,28.9523622966597,,,,,14043.020836937132,117.03696849801099,,144624323.0,Upper middle income,Latin America & Caribbean,9.54988081376236,0,0
Mexico,MEX,2041,7.1321507903465085,,49.4007668897394,20.7037349004996,28.6970319892398,,,,,14235.469777102986,118.89073733394798,,145217774.0,Upper middle income,Latin America & Caribbean,9.56349200072032,0,0
Mexico,MEX,2042,7.219727577464215,,49.7064017065636,21.2570738741585,28.4493278324051,,,,,14430.556083901014,120.74450616988543,,145777456.0,Upper middle income,Latin America & Caribbean,9.577103187678276,0,0
Mexico,MEX,2043,7.307983194835089,,50.0240915300739,21.8147305091103,28.2093610209636,,,,,14628.31590043892,122.59827500582242,,146300007.0,Upper middle income,Latin America & Caribbean,9.590714374636235,0,0
Mexico,MEX,2044,7.396269301610958,,50.3472913590844,22.3725810701919,27.9747102888925,,,,,14828.78586513811,124.4520438417594,,146787717.0,Upper middle income,Latin America & Caribbean,9.604325561594194,0,0
Mexico,MEX,2045,7.483845842702808,,50.6695257702184,22.9259184790173,27.7436072912011,,,,,15032.003118521796,126.30581267769685,,147240092.0,Upper middle income,Latin America & Caribbean,9.617936748552154,0,0
Mexico,MEX,2046,7.57256660914841,,51.0029972611293,23.4865336682557,27.5164635928736,,,,,15238.005310095808,128.15958151363384,,147654160.0,Upper middle income,Latin America & Caribbean,9.63154793551011,0,0
Mexico,MEX,2047,7.664578814919302,,51.3627630119673,24.068083870491,27.2946791414763,,,,,15446.83060532404,130.01335034957128,,148030146.0,Upper middle income,Latin America & Caribbean,9.645159122468069,0,0
Mexico,MEX,2048,7.757425302823892,,51.7316377387734,24.6549404768814,27.0766972618921,,,,,15658.51769269893,131.86711918550827,,148372231.0,Upper middle income,Latin America & Caribbean,9.658770309426028,0,0
Mexico,MEX,2049,7.851248469547035,,52.1117487567799,25.2480091934581,26.8637395633218,,,,,15873.105790909389,133.72088802144526,,148677897.0,Upper middle income,Latin America & Caribbean,9.672381496383988,0,0
Mexico,MEX,2050,7.948165780163008,,52.518584104307,25.8607580366326,26.6578260676745,,,,,16090.63465610669,135.5746568573827,,148946274.0,Upper middle income,Latin America & Caribbean,9.685992683341947,0,0
Mongolia,MNG,2000,6.07605076,5.55037021636963,62.8796894489998,5.58133856919846,57.2983508798013,63.2104878048781,47.4,9.04,,476.02755082717,121.886609754208,15.3072305276316,2388299.0,Upper middle income,East Asia & Pacific,6.165475732445456,0,0
Mongolia,MNG,2001,5.4423995,4.93606424331665,60.0556081479177,5.52380889333166,54.531799254586,63.3917073170732,44.0,9.14,,524.453483552485,115.81832687888,16.7913060350209,2417751.0,Upper middle income,East Asia & Pacific,6.262356736682216,0,0
Mongolia,MNG,2002,5.49190998,7.21078014373779,57.2868846352447,5.46625528886788,51.8206293463769,63.540243902439,40.6,9.24,,570.249213248399,118.517253113943,16.1226344161819,2449027.0,Upper middle income,East Asia & Pacific,6.346073481502693,0,0
Mongolia,MNG,2003,4.29768944,,54.6740050910007,5.42318787438872,49.250817216612,63.5753658536585,37.4,9.34,,643.168068921658,120.299393514881,14.2425297746318,2480374.0,Upper middle income,East Asia & Pacific,6.466406072542986,0,0
Mongolia,MNG,2004,4.30204487,4.32572984695435,52.3149219210631,5.40459140703606,46.910330514027,64.630243902439,34.4,9.44,,794.154552001815,131.329318233554,14.467720874519,2508412.0,Upper middle income,East Asia & Pacific,6.6772780921816475,0,0
Mongolia,MNG,2005,3.86456275,,50.301413827289,5.4133010813921,44.8881127458969,65.2807317073171,31.5,9.54,,994.90010913241,122.381459889773,12.138897877692,2536407.0,Upper middle income,East Asia & Pacific,6.902642339287146,0,0
Mongolia,MNG,2006,3.74971509,,48.6916914180332,5.44197986219551,43.2497115558377,65.9021951219512,28.9,9.64,,1329.89179579053,112.929983096983,11.6832883313395,2567168.0,Upper middle income,East Asia & Pacific,7.192852861357703,0,0
Mongolia,MNG,2007,4.07522774,4.69013023376465,47.5020153723875,5.47892164254834,42.0230937298392,66.5934146341464,26.6,9.74,,1627.68787743359,117.880426425377,13.0711686834879,2601850.0,Upper middle income,East Asia & Pacific,7.394915806703435,0,0
Mongolia,MNG,2008,4.55693007,,46.7362412620023,5.51482017711377,41.2214210848885,67.2460975609756,24.4,9.84,,2127.42678594737,121.198013401183,14.6422131141497,2643201.0,Upper middle income,East Asia & Pacific,7.662668446669657,0,0
Mongolia,MNG,2009,4.45980072,5.14484977722168,46.4101397882339,5.54392497331434,40.8662148149196,67.9690243902439,22.5,9.94,,1703.32756790019,107.813757166177,14.1140534152111,2691115.0,Upper middle income,East Asia & Pacific,7.440339009729503,0,0
Mongolia,MNG,2010,3.73945642,4.64510011672974,46.4948711694247,5.56602219283718,40.9288489765875,68.5056097560976,20.8,10.04,,2625.21881402433,103.350031656557,12.688125697708,2738622.0,Upper middle income,East Asia & Pacific,7.872919529275216,0,0
Mongolia,MNG,2011,3.58612084,4.60902976989746,46.6487262591356,5.56801758321342,41.0807086759221,69.109268292683,19.4,10.148006,,3736.04201455077,126.999228633482,12.2552375580087,2786317.0,Upper middle income,East Asia & Pacific,8.225782045150266,0,0
Mongolia,MNG,2012,3.85800076,5.96198511123657,46.8940830192974,5.56729508345123,41.3267879358461,69.500243902439,18.2,10.256013,,4328.89001905655,109.588564338415,13.5268117672589,2839705.0,Upper middle income,East Asia & Pacific,8.37306644149591,0,0
Mongolia,MNG,2013,4.08932018,5.24104022979736,47.5860682131157,5.59735476267446,41.9887134504413,70.0980487804878,17.3,10.364018,,4340.14310544449,100.311989662943,13.4571255187117,2899011.0,Upper middle income,East Asia & Pacific,8.375662600155554,0,0
Mongolia,MNG,2014,4.20989752,5.42825603485107,48.6804175336851,5.6613818472298,43.0190356864553,70.5831707317073,16.5,10.472025,,4126.23975800524,109.322311877187,13.0170100980658,2963113.0,Upper middle income,East Asia & Pacific,8.32512180100867,0,0
Mongolia,MNG,2015,4.23154545,4.38715648651123,50.0825069416898,5.760214200714,44.3222927409758,70.810243902439,15.7,10.580031,,3838.92126989984,89.653663477814,14.87177395106,3026864.0,Upper middle income,East Asia & Pacific,8.252946686819639,0,0
Mongolia,MNG,2016,4.58008575,5.20043277740479,51.7262924597998,5.89476021314387,45.8315322466559,70.2239024390244,15.0,10.688038,,3619.90026383792,101.055237224997,15.9552953447701,3088856.0,Upper middle income,East Asia & Pacific,8.19420175301428,0,0
Mongolia,MNG,2017,4.33954191,4.31822395324707,53.5127010854887,6.06988351447562,47.4428175710131,70.5434146341463,14.2,10.796043,435.0,3645.96708669551,115.932901867963,13.9288663463462,3148917.0,Upper middle income,East Asia & Pacific,8.201376927961304,0,0
Mongolia,MNG,2018,4.53449297,3.99742722511292,55.4120963362594,6.29352844605294,49.1185678902065,70.8270731707317,13.5,10.90405,434.61868,4107.64288528468,126.355873241513,12.6929848143572,3208189.0,Upper middle income,East Asia & Pacific,8.3206046357421,0,0
Mongolia,MNG,2019,4.49497986,3.65236973762512,57.4288259442459,6.57133593267847,50.8574900115674,71.0531707317073,12.8,10.1620245,,4347.54610314873,124.396514621165,13.1079648639038,3267673.0,Upper middle income,East Asia & Pacific,8.377366850691757,0,0
Mongolia,MNG,2020,4.6662488,4.66345500946045,58.9121466009596,6.8433108631548,52.0688357378048,71.3490243902439,12.2,9.42,434.61868,4001.25193077703,112.838647629317,15.8102434127387,3327204.0,Upper middle income,East Asia & Pacific,8.294362573827419,1,0
Mongolia,MNG,2021,7.21042728,3.34389615058899,59.6313854511985,7.07951659675967,52.5518688544389,71.6451219512195,11.8,9.42,,4517.61578018785,119.098078437771,14.9127365231555,3383741.0,Upper middle income,East Asia & Pacific,8.415739651399244,0,1
Mongolia,MNG,2022,8.85170174,4.18056726455688,60.0028703844358,7.38630062430861,52.6165697601272,71.9007317073171,11.6,9.42,,4993.51487463495,136.327929944516,13.9186983764226,3433748.0,Upper middle income,East Asia & Pacific,8.515895324478182,0,0
Mongolia,MNG,2023,5.36099927454996,,60.0027669535657,7.78189603424772,52.220870919318,,,,,8062.413218788234,114.49632519020403,,3481145.0,Upper middle income,East Asia & Pacific,8.994968197484951,0,0
Mongolia,MNG,2024,5.464679692982283,,59.5683617374173,8.19805782699704,51.3703039104203,,,,,9008.645300850952,114.38085404993626,,3524980.0,Upper middle income,East Asia & Pacific,9.10593998423144,0,0
Mongolia,MNG,2025,5.569198348938487,,58.7082308822496,8.61955118193622,50.0886797003133,,,,,10065.930380177353,114.26538290966849,,3566831.0,Upper middle income,East Asia & Pacific,9.21691177097793,0,0
Mongolia,MNG,2026,5.676066616894344,,57.764144679578,9.05598911062842,48.7081555689495,,,,,11247.302012102358,114.14991176940069,,3606908.0,Upper middle income,East Asia & Pacific,9.32788355772442,0,0
Mongolia,MNG,2027,5.78378776630943,,56.7344780671494,9.49785174343003,47.2366263237194,,,,,12567.32341409388,114.03444062913292,,3646123.0,Upper middle income,East Asia & Pacific,9.438855344470909,0,0
Mongolia,MNG,2028,5.888330572100083,,55.3382863296206,9.9194987020204,45.4187876276002,,,,,14042.266992073985,113.91896948886514,,3684256.0,Upper middle income,East Asia & Pacific,9.549827131217398,0,0
Mongolia,MNG,2029,5.990048639217909,,53.7589502257957,10.3231790706226,43.4357711551731,,,,,15690.314936556271,113.80349834859737,,3721475.0,Upper middle income,East Asia & Pacific,9.660798917963888,0,0
Mongolia,MNG,2030,6.089949942050868,,52.2139610158179,10.7153040131157,41.4986570027022,,,,,17531.783361424335,113.6880272083296,,3758320.0,Upper middle income,East Asia & Pacific,9.771770704710377,0,0
Mongolia,MNG,2031,6.188815611158152,,50.8415480668246,11.1008418660822,39.7407062007424,,,,,19589.3727483953,113.5725560680618,,3794573.0,Upper middle income,East Asia & Pacific,9.882742491456867,0,0
Mongolia,MNG,2032,6.287918563994578,,49.7633922044904,11.487888948739,38.2755032557514,,,,,21888.447784492582,113.45708492779403,,3831310.0,Upper middle income,East Asia & Pacific,9.993714278203356,0,0
Mongolia,MNG,2033,6.387374940745722,,48.9618433186821,11.877183964144,37.0846593545381,,,,,24457.35004219086,113.34161378752626,,3868620.0,Upper middle income,East Asia & Pacific,10.104686064949846,0,0
Mongolia,MNG,2034,6.48649047319489,,48.3288055085687,12.2643110587136,36.064494449855,,,,,27327.747356760312,113.22614264725848,,3906558.0,Upper middle income,East Asia & Pacific,10.215657851696335,0,0
Mongolia,MNG,2035,6.586054884767333,,47.8612219318643,12.6542932234671,35.2069287083972,,,,,30535.024207717564,113.11067150699071,,3944896.0,Upper middle income,East Asia & Pacific,10.326629638442824,0,0
Mongolia,MNG,2036,6.687729323893154,,47.6335943486696,13.0576960987026,34.575898249967,,,,,34118.71791676399,112.99520036672291,,3984176.0,Upper middle income,East Asia & Pacific,10.437601425189314,0,0
Mongolia,MNG,2037,6.7920661228982935,,47.6539174141948,13.4780327628272,34.1758846513676,,,,,38123.00603939028,112.87972922645514,,4024529.0,Upper middle income,East Asia & Pacific,10.548573211935832,0,0
Mongolia,MNG,2038,6.898961259201312,,47.8841923487297,13.9146415861164,33.9695507626133,,,,,42597.25095840271,112.76425808618737,,4065193.0,Upper middle income,East Asia & Pacific,10.659544998682321,0,0
Mongolia,MNG,2039,7.008100140417145,,48.2845626708099,14.3655216215621,33.9190410492478,,,,,47596.60839279821,112.6487869459196,,4106781.0,Upper middle income,East Asia & Pacific,10.77051678542881,0,0
Mongolia,MNG,2040,7.119101214242259,,48.8281642363732,14.8282460273957,33.9999182089775,,,,,53182.7073232882,112.53331580565182,,4148722.0,Upper middle income,East Asia & Pacific,10.8814885721753,0,0
Mongolia,MNG,2041,7.231471884482885,,49.4867363953312,15.2996816734879,34.1870547218433,,,,,59424.40971618673,112.41784466538402,,4191197.0,Upper middle income,East Asia & Pacific,10.99246035892179,0,0
Mongolia,MNG,2042,7.3443667896919385,,50.2256128910703,15.7744516863397,34.4511612047306,,,,,66398.6594110624,112.30237352511625,,4233843.0,Upper middle income,East Asia & Pacific,11.103432145668279,0,0
Mongolia,MNG,2043,7.457143475982317,,51.0139223150502,16.2484697744697,34.7654525405806,,,,,74191.4306367161,112.18690238484848,,4275630.0,Upper middle income,East Asia & Pacific,11.214403932414768,0,0
Mongolia,MNG,2044,7.569104249092378,,51.8208220644411,16.7172982931299,35.1035237713113,,,,,82898.7878482016,112.07143124458071,,4317394.0,Upper middle income,East Asia & Pacific,11.325375719161258,0,0
Mongolia,MNG,2045,7.679433515813946,,52.6129498458152,17.1757497080151,35.4372001378001,,,,,92628.06994990328,111.95596010431294,,4359102.0,Upper middle income,East Asia & Pacific,11.436347505907747,0,0
Mongolia,MNG,2046,7.7884232876736785,,53.3647376912254,17.6256813418652,35.7390563493602,,,,,103499.21350303927,111.84048896404514,,4399427.0,Upper middle income,East Asia & Pacific,11.547319292654237,0,0
Mongolia,MNG,2047,7.897589714532662,,54.067109537457,18.0767365798106,35.9903729576464,,,,,115646.23122927212,111.72501782377736,,4438752.0,Upper middle income,East Asia & Pacific,11.658291079400726,0,0
Mongolia,MNG,2048,8.009311997117246,,54.7224079920784,18.5440481930209,36.1783597990575,,,,,129218.86403650347,111.60954668350959,,4476684.0,Upper middle income,East Asia & Pacific,11.769262866147216,0,0
Mongolia,MNG,2049,8.126126697201968,,55.3365511189118,19.0437498386805,36.2928012802313,,,,,144384.42693200303,111.49407554324182,,4513653.0,Upper middle income,East Asia & Pacific,11.880234652893705,0,0
Mongolia,MNG,2050,8.250676723898549,,55.9239038590018,19.5926515901753,36.3312522688265,,,,,161329.8715781453,111.37860440297405,,4548701.0,Upper middle income,East Asia & Pacific,11.991206439640195,0,0
